# Run number  1 on Tue 2026-05-19T09:05:40 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.8939E-01    2.0614E+01    2.0680E+01    2.0219E+01    1.9206E+01    1.9731E+01    2.0245E+01    2.0052E+01    2.0051E+01    5.8824E+00    5.9067E+00    4.0170E-02    3.0521E-01   
 9.7817E-01    2.0596E+01    2.0662E+01    2.0259E+01    1.9192E+01    1.9685E+01    2.0222E+01    2.0000E+01    2.0025E+01    5.8824E+00    5.9271E+00    4.0170E-02    3.0521E-01   
 1.4784E+00    2.0603E+01    2.0665E+01    2.0257E+01    1.9240E+01    1.9698E+01    2.0221E+01    2.0006E+01    2.0005E+01    5.8824E+00    5.9271E+00    4.0170E-02    3.0521E-01   
 1.9787E+00    2.0594E+01    2.0665E+01    2.0257E+01    1.9240E+01    1.9684E+01    2.0206E+01    2.0019E+01    2.0005E+01    5.8824E+00    5.9067E+00    6.7652E-01    5.7313E-01   
 2.5426E+00    2.0596E+01    2.0664E+01    2.0047E+01    1.9228E+01    1.9690E+01    2.0179E+01    1.9995E+01    2.0000E+01    5.8824E+00    5.9067E+00    2.9521E+00    8.6609E-01   
 3.0429E+00    2.0591E+01    2.0648E+01    1.9854E+01    1.9245E+01    1.9681E+01    2.0209E+01    2.0023E+01    1.9983E+01    5.8824E+00    5.9067E+00    3.0743E+00    8.6609E-01   
 3.5432E+00    2.0591E+01    2.0660E+01    1.9854E+01    1.9271E+01    1.9697E+01    2.0220E+01    2.0039E+01    2.0000E+01    5.8824E+00    5.9271E+00    3.0692E+00    5.7313E-01   
 4.0436E+00    2.0573E+01    2.0638E+01    1.9816E+01    1.9307E+01    1.9704E+01    2.0230E+01    2.0021E+01    2.0017E+01    5.8824E+00    5.9067E+00    3.0743E+00    5.7313E-01   
 4.6234E+00    2.0606E+01    2.0645E+01    1.9742E+01    1.9286E+01    1.9701E+01    2.0214E+01    2.0033E+01    2.0022E+01    5.8824E+00    5.9067E+00    1.1805E+00    5.7313E-01   
 5.1238E+00    2.0598E+01    2.0645E+01    1.9711E+01    1.9286E+01    1.9714E+01    2.0214E+01    2.0022E+01    2.0022E+01    5.8824E+00    5.9067E+00    1.5726E-01    5.7313E-01   
 5.6243E+00    2.0608E+01    2.0665E+01    1.9477E+01    1.9247E+01    1.9719E+01    2.0236E+01    2.0023E+01    2.0023E+01    5.8824E+00    5.9067E+00    5.0351E-02    3.0521E-01   
 6.1246E+00    2.0608E+01    2.0664E+01    1.9477E+01    1.9264E+01    1.9719E+01    2.0230E+01    2.0038E+01    2.0034E+01    5.8824E+00    5.9067E+00    4.0170E-02    5.7313E-01   
 6.7276E+00    2.0602E+01    2.0661E+01    1.9293E+01    1.9250E+01    1.9736E+01    2.0249E+01    2.0053E+01    2.0028E+01    5.8824E+00    5.9067E+00    4.0170E-02    3.0521E-01   
 7.2278E+00    2.0612E+01    2.0678E+01    1.9341E+01    1.9233E+01    1.9740E+01    2.0250E+01    2.0052E+01    2.0045E+01    5.8824E+00    5.9067E+00    4.0170E-02    3.0521E-01   
 7.7282E+00    2.0605E+01    2.0678E+01    1.9368E+01    1.9210E+01    1.9716E+01    2.0232E+01    2.0020E+01    2.0017E+01    5.8824E+00    5.9067E+00    4.0170E-02    5.7313E-01   
 8.2285E+00    2.0608E+01    2.0666E+01    1.9494E+01    1.9210E+01    1.9718E+01    2.0232E+01    2.0042E+01    2.0017E+01    5.8824E+00    5.9067E+00    4.0170E-02    5.7313E-01   
 8.7995E+00    2.0603E+01    2.0668E+01    1.9569E+01    1.9193E+01    1.9722E+01    2.0226E+01    2.0048E+01    2.0051E+01    5.8824E+00    5.9067E+00    4.0170E-02    5.7313E-01   
 9.2998E+00    2.0603E+01    2.0668E+01    1.9717E+01    1.9215E+01    1.9740E+01    2.0211E+01    2.0043E+01    2.0058E+01    5.8824E+00    5.9067E+00    4.0170E-02    5.7313E-01   
 9.8001E+00    2.0601E+01    2.0657E+01    1.9702E+01    1.9206E+01    1.9756E+01    2.0247E+01    2.0059E+01    2.0076E+01    5.8824E+00    5.9067E+00    4.0170E-02    5.9943E+00   
 1.0300E+01    2.0603E+01    2.0653E+01    1.9727E+01    1.9224E+01    1.9744E+01    2.0253E+01    2.0062E+01    2.0066E+01    5.8824E+00    5.9067E+00    4.0170E-02    6.0643E+00   
 1.0920E+01    2.0599E+01    2.0662E+01    1.9785E+01    1.9226E+01    1.9753E+01    2.0250E+01    2.0063E+01    2.0079E+01    5.8824E+00    5.9067E+00    4.0170E-02    5.7060E+00   
 1.1420E+01    2.0593E+01    2.0662E+01    1.9830E+01    1.9226E+01    1.9752E+01    2.0250E+01    2.0074E+01    2.0079E+01    5.8824E+00    5.9067E+00    4.0170E-02    4.0665E+00   
 1.1920E+01    2.0594E+01    2.0667E+01    1.9823E+01    1.9259E+01    1.9741E+01    2.0234E+01    2.0076E+01    2.0088E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.9912E+00   
 1.2421E+01    2.0594E+01    2.0654E+01    1.9823E+01    1.9290E+01    1.9741E+01    2.0249E+01    2.0086E+01    2.0074E+01    5.8824E+00    5.9067E+00    4.0170E-02    3.1290E+00   
 1.3000E+01    2.0604E+01    2.0659E+01    1.9906E+01    1.9277E+01    1.9742E+01    2.0240E+01    2.0086E+01    2.0066E+01    5.8824E+00    5.9067E+00    4.0170E-02    3.0609E+00   
 1.3501E+01    2.0589E+01    2.0645E+01    1.9866E+01    1.9258E+01    1.9740E+01    2.0254E+01    2.0067E+01    2.0055E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.6946E+00   
 1.4001E+01    2.0590E+01    2.0661E+01    1.9739E+01    1.9265E+01    1.9736E+01    2.0246E+01    2.0065E+01    2.0068E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.8468E+00   
 1.4501E+01    2.0604E+01    2.0672E+01    1.9645E+01    1.9265E+01    1.9756E+01    2.0246E+01    2.0079E+01    2.0068E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.5333E+00   
 1.5088E+01    2.0606E+01    2.0680E+01    1.9551E+01    1.9183E+01    1.9748E+01    2.0238E+01    2.0087E+01    2.0065E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.6152E+00   
 1.5589E+01    2.0606E+01    2.0687E+01    1.9505E+01    1.9154E+01    1.9747E+01    2.0238E+01    2.0073E+01    2.0060E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.7717E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.6089E+01    2.0615E+01    2.0683E+01    1.9505E+01    1.9158E+01    1.9747E+01    2.0246E+01    2.0073E+01    2.0075E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.7717E+00   
 1.6589E+01    2.0612E+01    2.0687E+01    1.9457E+01    1.9209E+01    1.9750E+01    2.0253E+01    2.0071E+01    2.0061E+01    5.8824E+00    5.9067E+00    4.0170E-02    3.0609E+00   
 1.7161E+01    2.0612E+01    2.0687E+01    1.9420E+01    1.9209E+01    1.9736E+01    2.0225E+01    2.0064E+01    2.0058E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.9199E+00   
 1.7661E+01    2.0620E+01    2.0677E+01    1.9402E+01    1.9209E+01    1.9730E+01    2.0225E+01    2.0062E+01    2.0058E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.6946E+00   
 1.8161E+01    2.0610E+01    2.0676E+01    1.9420E+01    1.9185E+01    1.9730E+01    2.0229E+01    2.0067E+01    2.0056E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.6152E+00   
 1.8662E+01    2.0626E+01    2.0713E+01    1.9435E+01    1.9178E+01    1.9714E+01    2.0215E+01    2.0052E+01    2.0039E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.6946E+00   
 1.9249E+01    2.0628E+01    2.0681E+01    1.9420E+01    1.9132E+01    1.9714E+01    2.0205E+01    2.0029E+01    2.0025E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.6946E+00   
 1.9749E+01    2.0611E+01    2.0708E+01    1.9454E+01    1.9157E+01    1.9721E+01    2.0219E+01    2.0046E+01    2.0032E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.6946E+00   
 2.0250E+01    2.0635E+01    2.0708E+01    1.9531E+01    1.9157E+01    1.9713E+01    2.0219E+01    2.0044E+01    2.0045E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.5333E+00   
 2.0750E+01    2.0640E+01    2.0720E+01    1.9403E+01    1.9161E+01    1.9736E+01    2.0221E+01    2.0073E+01    2.0061E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.4487E+00   
 2.1329E+01    2.0636E+01    2.0718E+01    1.9287E+01    1.9177E+01    1.9733E+01    2.0238E+01    2.0053E+01    2.0047E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.9199E+00   
 2.1829E+01    2.0636E+01    2.0703E+01    1.9287E+01    1.9198E+01    1.9733E+01    2.0233E+01    2.0058E+01    2.0049E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.6152E+00   
 2.2330E+01    2.0640E+01    2.0735E+01    1.9271E+01    1.9231E+01    1.9741E+01    2.0234E+01    2.0058E+01    2.0036E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.6152E+00   
 2.2830E+01    2.0645E+01    2.0714E+01    1.9077E+01    1.9250E+01    1.9750E+01    2.0240E+01    2.0057E+01    2.0061E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.9199E+00   
 2.3409E+01    2.0649E+01    2.0714E+01    1.8947E+01    1.9250E+01    1.9752E+01    2.0240E+01    2.0091E+01    2.0055E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.9199E+00   
 2.3910E+01    2.0650E+01    2.0720E+01    1.9020E+01    1.9245E+01    1.9763E+01    2.0258E+01    2.0079E+01    2.0071E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.6946E+00   
 2.4410E+01    2.0657E+01    2.0729E+01    1.9024E+01    1.9247E+01    1.9763E+01    2.0248E+01    2.0092E+01    2.0066E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.7717E+00   
 2.4911E+01    2.0657E+01    2.0728E+01    1.9024E+01    1.9255E+01    1.9763E+01    2.0257E+01    2.0092E+01    2.0060E+01    5.8824E+00    5.9067E+00    4.0170E-02    2.8468E+00   
 2.5514E+01    2.0658E+01    2.0739E+01    1.8943E+01    1.9253E+01    1.9762E+01    2.0266E+01    2.0084E+01    2.0077E+01    5.8824E+00    5.9067E+00    4.0170E-02    8.3352E+00   
 2.6014E+01    2.0629E+01    2.0734E+01    1.8911E+01    1.9277E+01    1.9761E+01    2.0251E+01    2.0096E+01    2.0075E+01    5.8824E+00    5.9271E+00    3.5079E-02    7.9997E+00   
 2.6514E+01    2.0554E+01    2.0734E+01    1.8837E+01    1.9277E+01    1.9744E+01    2.0251E+01    2.0096E+01    2.0075E+01    5.8824E+00    5.9067E+00    4.0170E-02    7.8936E+00   
 2.7015E+01    2.0456E+01    2.0681E+01    1.8865E+01    1.9291E+01    1.9749E+01    2.0268E+01    2.0101E+01    2.0068E+01    5.8824E+00    5.9067E+00    4.0170E-02    7.8668E+00   
 2.7610E+01    2.0565E+01    2.0663E+01    1.8866E+01    1.9273E+01    1.9756E+01    2.0246E+01    2.0088E+01    2.0073E+01    5.8824E+00    5.9067E+00    4.0170E-02    7.8400E+00   
 2.8110E+01    2.0581E+01    2.0696E+01    1.8882E+01    1.9276E+01    1.9756E+01    2.0261E+01    2.0101E+01    2.0094E+01    5.8824E+00    5.9067E+00    4.0170E-02    7.8668E+00   
 2.8611E+01    2.1413E+01    2.0709E+01    1.8900E+01    1.9250E+01    1.9754E+01    2.0258E+01    2.0101E+01    2.0079E+01    5.8824E+00    5.9067E+00    4.0170E-02    7.8668E+00   
 2.9111E+01    2.1748E+01    2.0708E+01    1.8874E+01    1.9239E+01    1.9763E+01    2.0265E+01    2.0098E+01    2.0077E+01    5.8620E+00    5.9067E+00    4.0170E-02    7.8130E+00   
 2.9707E+01    2.1482E+01    2.0708E+01    1.8979E+01    1.9239E+01    1.9765E+01    2.0269E+01    2.0102E+01    2.0102E+01    5.8824E+00    5.9067E+00    4.0170E-02    7.7860E+00   
 3.0207E+01    2.1211E+01    2.0712E+01    1.8986E+01    1.9239E+01    1.9773E+01    2.0284E+01    2.0114E+01    2.0102E+01    5.8824E+00    5.9067E+00    4.0170E-02    7.8400E+00   
 3.0707E+01    2.1044E+01    2.0698E+01    1.8861E+01    1.9213E+01    1.9775E+01    2.0271E+01    2.0115E+01    2.0090E+01    5.8824E+00    5.9067E+00    4.0170E-02    7.8400E+00   
 3.1208E+01    2.1060E+01    2.0728E+01    1.8876E+01    1.9234E+01    1.9775E+01    2.0274E+01    2.0115E+01    2.0093E+01    5.8824E+00    5.9067E+00    4.0170E-02    7.8400E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.1794E+01    2.0969E+01    2.0717E+01    1.8909E+01    1.9238E+01    1.9762E+01    2.0288E+01    2.0095E+01    2.0069E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8400E+00   
 3.2295E+01    2.0913E+01    2.0731E+01    1.8974E+01    1.9222E+01    1.9786E+01    2.0282E+01    2.0113E+01    2.0074E+01    5.8824E+00    5.9067E+00    4.0170E-02    7.8400E+00   
 3.2795E+01    2.0884E+01    2.0731E+01    1.8850E+01    1.9222E+01    1.9781E+01    2.0282E+01    2.0111E+01    2.0074E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8400E+00   
 3.3295E+01    2.0862E+01    2.0732E+01    1.8987E+01    1.9224E+01    1.9765E+01    2.0278E+01    2.0115E+01    2.0077E+01    5.8824E+00    5.9067E+00    4.0170E-02    7.8400E+00   
 3.3875E+01    2.0811E+01    2.0706E+01    1.9099E+01    1.9216E+01    1.9777E+01    2.0285E+01    2.0115E+01    2.0090E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8130E+00   
 3.4375E+01    2.0811E+01    2.0680E+01    1.9099E+01    1.9201E+01    1.9777E+01    2.0261E+01    2.0115E+01    2.0078E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.7860E+00   
 3.4875E+01    2.0777E+01    2.0666E+01    1.9086E+01    1.9155E+01    1.9798E+01    2.0301E+01    2.0114E+01    2.0085E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8400E+00   
 3.5376E+01    2.0779E+01    2.0750E+01    1.9102E+01    1.9164E+01    1.9802E+01    2.0282E+01    2.0127E+01    2.0081E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8400E+00   
 3.5963E+01    2.0749E+01    2.0734E+01    1.9106E+01    1.9148E+01    1.9813E+01    2.0297E+01    2.0127E+01    2.0103E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8400E+00   
 3.6464E+01    2.0763E+01    2.0893E+01    1.9156E+01    1.9173E+01    1.9806E+01    2.0295E+01    2.0134E+01    2.0103E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.7860E+00   
 3.6964E+01    2.0740E+01    2.0963E+01    1.9200E+01    1.9197E+01    1.9815E+01    2.0315E+01    2.0162E+01    2.0104E+01    5.8824E+00    5.9271E+00    3.5079E-02    7.8130E+00   
 3.7464E+01    2.0740E+01    2.1011E+01    1.9200E+01    1.9187E+01    1.9815E+01    2.0322E+01    2.0162E+01    2.0117E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8130E+00   
 3.8075E+01    2.0755E+01    2.1041E+01    1.9302E+01    1.9198E+01    1.9802E+01    2.0308E+01    2.0144E+01    2.0127E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8130E+00   
 3.8576E+01    2.0749E+01    2.1036E+01    1.9367E+01    1.9201E+01    1.9808E+01    2.0308E+01    2.0154E+01    2.0096E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8400E+00   
 3.9076E+01    2.0736E+01    2.1036E+01    1.9247E+01    1.9201E+01    1.9803E+01    2.0308E+01    2.0146E+01    2.0096E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.7860E+00   
 3.9576E+01    2.0736E+01    2.1009E+01    1.9093E+01    1.9225E+01    1.9809E+01    2.0311E+01    2.0155E+01    2.0101E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8130E+00   
 4.0172E+01    2.0763E+01    2.1031E+01    1.9027E+01    1.9291E+01    1.9810E+01    2.0328E+01    2.0163E+01    2.0119E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8130E+00   
 4.0672E+01    2.0763E+01    2.0990E+01    1.9027E+01    1.9260E+01    1.9810E+01    2.0306E+01    2.0163E+01    2.0128E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8400E+00   
 4.1172E+01    2.0757E+01    2.0983E+01    1.8940E+01    1.9235E+01    1.9805E+01    2.0315E+01    2.0160E+01    2.0115E+01    5.8824E+00    5.9271E+00    3.5079E-02    7.8400E+00   
 4.1673E+01    2.0754E+01    2.0977E+01    1.9168E+01    1.9234E+01    1.9819E+01    2.0325E+01    2.0156E+01    2.0104E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8130E+00   
 4.2252E+01    2.0745E+01    2.0962E+01    1.9209E+01    1.9218E+01    1.9829E+01    2.0341E+01    2.0167E+01    2.0121E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8668E+00   
 4.2752E+01    2.0731E+01    2.0938E+01    1.9024E+01    1.9225E+01    1.9835E+01    2.0331E+01    2.0166E+01    2.0121E+01    5.8620E+00    5.9271E+00    4.0170E-02    7.8668E+00   
 4.3252E+01    2.0735E+01    2.0929E+01    1.9011E+01    1.9221E+01    1.9836E+01    2.0331E+01    2.0189E+01    2.0143E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8400E+00   
 4.3753E+01    2.0735E+01    2.0899E+01    1.9011E+01    1.9217E+01    1.9836E+01    2.0337E+01    2.0189E+01    2.0153E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8668E+00   
 4.4348E+01    2.0741E+01    2.0898E+01    1.9055E+01    1.9180E+01    1.9841E+01    2.0335E+01    2.0183E+01    2.0133E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8400E+00   
 4.4849E+01    2.0757E+01    2.0914E+01    1.9057E+01    1.9180E+01    1.9867E+01    2.0350E+01    2.0199E+01    2.0159E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8936E+00   
 4.5349E+01    2.0729E+01    2.0898E+01    1.9135E+01    1.9180E+01    1.9852E+01    2.0350E+01    2.0213E+01    2.0159E+01    5.8620E+00    5.9271E+00    4.0170E-02    7.8668E+00   
 4.5849E+01    2.0714E+01    2.0894E+01    1.9049E+01    1.9191E+01    1.9834E+01    2.0327E+01    2.0177E+01    2.0142E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8400E+00   
 4.6445E+01    2.0732E+01    2.0894E+01    1.8897E+01    1.9244E+01    1.9815E+01    2.0333E+01    2.0175E+01    2.0142E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8400E+00   
 4.6945E+01    2.0732E+01    2.0882E+01    1.8897E+01    1.9217E+01    1.9800E+01    2.0313E+01    2.0159E+01    2.0123E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8130E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 4.7446E+01    2.0726E+01    2.0872E+01    1.8796E+01    1.9185E+01    1.9818E+01    2.0287E+01    2.0156E+01    2.0111E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8130E+00   
 4.7946E+01    2.0716E+01    2.0857E+01    1.8898E+01    1.9154E+01    1.9827E+01    2.0300E+01    2.0153E+01    2.0108E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8400E+00   
 4.8549E+01    2.0714E+01    2.0842E+01    1.9062E+01    1.9154E+01    1.9837E+01    2.0297E+01    2.0153E+01    2.0116E+01    5.8824E+00    5.9271E+00    4.0170E-02    7.8400E+00   
 4.9049E+01    2.0731E+01    2.0847E+01    1.9048E+01    1.9165E+01    1.9809E+01    2.0297E+01    2.0159E+01    2.0116E+01    5.8824E+00    5.9271E+00    2.0052E+00    7.8130E+00   
 4.9549E+01    2.0742E+01    2.0839E+01    1.9223E+01    1.9217E+01    1.9820E+01    2.0314E+01    2.0173E+01    2.0088E+01    5.8620E+00    5.9271E+00    3.0539E+00    7.7860E+00   
 5.0050E+01    2.0742E+01    2.0852E+01    1.9223E+01    1.9236E+01    1.9836E+01    2.0331E+01    2.0189E+01    2.0122E+01    5.8824E+00    5.9067E+00    3.1048E+00    7.8668E+00   
 5.0629E+01    2.0730E+01    2.0835E+01    1.9194E+01    1.9232E+01    1.9832E+01    2.0313E+01    2.0183E+01    2.0125E+01    5.8824E+00    5.9271E+00    3.0743E+00    7.8130E+00   
 5.1129E+01    2.0731E+01    2.0849E+01    1.9069E+01    1.9258E+01    1.9840E+01    2.0340E+01    2.0184E+01    2.0132E+01    5.8824E+00    5.9271E+00    3.1099E+00    7.8668E+00   
 5.1630E+01    2.0742E+01    2.0849E+01    1.9011E+01    1.9258E+01    1.9843E+01    2.0340E+01    2.0183E+01    2.0132E+01    5.8824E+00    5.9271E+00    3.0997E+00    7.8400E+00   
 5.2130E+01    2.0753E+01    2.0849E+01    1.8959E+01    1.9253E+01    1.9836E+01    2.0330E+01    2.0189E+01    2.0144E+01    5.8620E+00    5.9271E+00    3.0692E+00    7.8130E+00   
 5.2701E+01    2.0752E+01    2.0858E+01    1.9080E+01    1.9249E+01    1.9839E+01    2.0334E+01    2.0187E+01    2.0147E+01    5.8824E+00    5.9271E+00    3.0743E+00    7.8130E+00   
 5.3202E+01    2.0752E+01    2.0861E+01    1.9080E+01    1.9248E+01    1.9824E+01    2.0318E+01    2.0171E+01    2.0131E+01    5.8824E+00    5.9271E+00    3.0743E+00    7.8130E+00   
 5.3702E+01    2.0764E+01    2.0859E+01    1.8985E+01    1.9283E+01    1.9813E+01    2.0312E+01    2.0158E+01    2.0141E+01    5.8824E+00    5.9271E+00    3.0997E+00    7.8668E+00   
 5.4202E+01    2.0755E+01    2.0859E+01    1.9134E+01    1.9302E+01    1.9812E+01    2.0317E+01    2.0161E+01    2.0120E+01    5.8824E+00    5.9271E+00    3.1099E+00    7.8400E+00   
 5.4798E+01    2.0742E+01    2.0854E+01    1.9204E+01    1.9302E+01    1.9799E+01    2.0317E+01    2.0155E+01    2.0120E+01    5.8824E+00    5.9271E+00    3.0794E+00    7.8668E+00   
 5.5298E+01    2.0758E+01    2.0847E+01    1.9043E+01    1.9308E+01    1.9800E+01    2.0316E+01    2.0144E+01    2.0101E+01    5.8824E+00    5.9271E+00    3.1048E+00    7.8668E+00   
 5.5798E+01    2.0758E+01    2.0850E+01    1.8886E+01    1.9309E+01    1.9797E+01    2.0282E+01    2.0139E+01    2.0107E+01    5.8824E+00    5.9271E+00    3.1150E+00    7.8400E+00   
 5.6298E+01    2.0760E+01    2.0856E+01    1.8886E+01    1.9293E+01    1.9781E+01    2.0273E+01    2.0123E+01    2.0085E+01    5.8824E+00    5.9271E+00    3.0794E+00    7.8400E+00   
 5.6886E+01    2.0775E+01    2.0869E+01    1.8765E+01    1.9298E+01    1.9776E+01    2.0268E+01    2.0126E+01    2.0085E+01    5.8824E+00    5.9271E+00    3.0692E+00    7.8400E+00   
 5.7386E+01    2.0771E+01    2.0898E+01    1.8793E+01    1.9264E+01    1.9779E+01    2.0273E+01    2.0121E+01    2.0069E+01    5.8824E+00    5.9271E+00    3.0997E+00    7.8130E+00   
 5.7887E+01    2.0793E+01    2.0898E+01    1.8897E+01    1.9264E+01    1.9781E+01    2.0273E+01    2.0130E+01    2.0069E+01    5.8824E+00    5.9271E+00    3.0743E+00    7.8668E+00   
 5.8387E+01    2.0792E+01    2.0894E+01    1.8823E+01    1.9259E+01    1.9782E+01    2.0279E+01    2.0123E+01    2.0067E+01    5.8824E+00    5.9271E+00    3.0896E+00    7.8400E+00   
 5.8982E+01    2.0814E+01    2.0909E+01    1.8887E+01    1.9247E+01    1.9775E+01    2.0281E+01    2.0116E+01    2.0072E+01    5.8824E+00    5.9271E+00    3.1252E+00    7.7860E+00   
 5.9482E+01    2.0814E+01    2.0919E+01    1.8887E+01    1.9284E+01    1.9775E+01    2.0280E+01    2.0116E+01    2.0069E+01    5.8824E+00    5.9067E+00    3.1201E+00    7.8400E+00   
 5.9983E+01    2.0822E+01    2.0950E+01    1.8930E+01    1.9291E+01    1.9769E+01    2.0264E+01    2.0121E+01    2.0071E+01    5.8824E+00    5.9271E+00    3.0743E+00    7.8400E+00   
 6.0483E+01    2.0820E+01    2.0950E+01    1.9025E+01    1.9291E+01    1.9763E+01    2.0264E+01    2.0122E+01    2.0078E+01    5.8824E+00    5.9271E+00    3.0896E+00    7.8130E+00   
 6.1070E+01    2.0822E+01    2.0935E+01    1.8965E+01    1.9321E+01    1.9778E+01    2.0264E+01    2.0126E+01    2.0078E+01    5.8824E+00    5.9271E+00    3.0743E+00    7.8130E+00   
 6.1571E+01    2.0841E+01    2.0940E+01    1.8791E+01    1.9310E+01    1.9771E+01    2.0271E+01    2.0123E+01    2.0080E+01    5.8824E+00    5.9271E+00    3.0845E+00    7.8400E+00   
 6.2071E+01    2.0841E+01    2.0967E+01    1.8791E+01    1.9333E+01    1.9775E+01    2.0257E+01    2.0128E+01    2.0055E+01    5.8824E+00    5.9271E+00    3.0845E+00    7.7860E+00   
 6.2571E+01    2.0846E+01    2.0983E+01    1.8672E+01    1.9373E+01    1.9775E+01    2.0263E+01    2.0128E+01    2.0055E+01    5.8824E+00    5.9271E+00    3.1150E+00    7.8668E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.3167E+01    2.0849E+01    2.0986E+01    1.8672E+01    1.9367E+01    1.9755E+01    2.0264E+01    2.0115E+01    2.0073E+01    5.8824E+00    5.9271E+00    3.0794E+00    7.8400E+00   
 6.3667E+01    2.0873E+01    2.1000E+01    1.8662E+01    1.9390E+01    1.9777E+01    2.0256E+01    2.0115E+01    2.0055E+01    5.8824E+00    5.9067E+00    3.0794E+00    7.8130E+00   
 6.4167E+01    2.0868E+01    2.1000E+01    1.8648E+01    1.9390E+01    1.9763E+01    2.0256E+01    2.0105E+01    2.0055E+01    5.8824E+00    5.9271E+00    3.0743E+00    7.8400E+00   
 6.4668E+01    2.0865E+01    2.0997E+01    1.8767E+01    1.9395E+01    1.9762E+01    2.0253E+01    2.0115E+01    2.0059E+01    5.8620E+00    5.9271E+00    3.1201E+00    7.8668E+00   
 6.5239E+01    2.0865E+01    2.1025E+01    1.8755E+01    1.9403E+01    1.9763E+01    2.0265E+01    2.0116E+01    2.0076E+01    5.8824E+00    5.9271E+00    3.1150E+00    7.8668E+00   
 6.5739E+01    2.0889E+01    2.1045E+01    1.8755E+01    1.9406E+01    1.9763E+01    2.0246E+01    2.0116E+01    2.0065E+01    5.8824E+00    5.9271E+00    3.1150E+00    7.8130E+00   
 6.6240E+01    2.0884E+01    2.1047E+01    1.8724E+01    1.9442E+01    1.9760E+01    2.0251E+01    2.0103E+01    2.0070E+01    5.8824E+00    5.9271E+00    3.0743E+00    7.8668E+00   
