# Run number  6 on Tue 2026-05-26T14:05:55 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.4680E+00    5.8020E+01    6.7173E+01    2.5753E+01    2.2648E+01    1.7889E+01    8.3476E+01    6.2345E+01    2.0302E+01    5.3111E+00    2.1991E+01    7.5375E+00    8.4887E+00   
 6.9683E+00    5.8019E+01    6.7168E+01    2.5753E+01    2.2664E+01    1.7889E+01    8.3493E+01    6.2331E+01    2.0282E+01    5.2906E+00    2.2113E+01    7.3236E+00    8.3552E+00   
 7.4686E+00    5.8033E+01    6.7199E+01    2.5699E+01    2.2660E+01    1.7871E+01    8.3481E+01    6.2363E+01    2.0303E+01    5.3111E+00    2.2052E+01    7.2371E+00    8.0791E+00   
 7.9689E+00    5.8014E+01    6.7196E+01    2.5716E+01    2.2665E+01    1.7874E+01    8.3491E+01    6.2352E+01    2.0289E+01    5.3315E+00    2.2032E+01    7.2626E+00    8.0791E+00   
 8.4692E+00    5.8041E+01    6.7199E+01    2.5751E+01    2.2665E+01    1.7837E+01    8.3477E+01    6.2341E+01    2.0289E+01    5.3111E+00    2.1950E+01    7.2727E+00    8.3552E+00   
 8.9695E+00    5.8038E+01    6.7199E+01    2.5826E+01    2.2708E+01    1.7837E+01    8.3489E+01    6.2362E+01    2.0298E+01    5.3315E+00    2.1991E+01    7.4204E+00    8.3552E+00   
 9.4698E+00    5.8068E+01    6.7203E+01    2.5826E+01    2.2734E+01    1.7837E+01    8.3507E+01    6.2362E+01    2.0310E+01    5.3111E+00    2.1950E+01    7.4000E+00    8.3552E+00   
 9.9702E+00    5.8068E+01    6.7211E+01    2.5903E+01    2.2668E+01    1.7848E+01    8.3502E+01    6.2376E+01    2.0304E+01    5.3111E+00    2.1930E+01    7.2473E+00    8.2188E+00   
 1.0470E+01    5.8076E+01    6.7206E+01    2.5943E+01    2.2674E+01    1.7805E+01    8.3521E+01    6.2371E+01    2.0306E+01    5.3111E+00    2.2134E+01    7.5629E+00    8.2188E+00   
 1.0993E+01    5.8101E+01    6.7213E+01    2.6044E+01    2.2674E+01    1.7759E+01    8.3521E+01    6.2384E+01    2.0322E+01    5.3111E+00    2.1991E+01    7.2829E+00    8.0791E+00   
 1.1498E+01    5.8100E+01    6.7213E+01    2.6156E+01    2.2767E+01    1.7784E+01    8.3563E+01    6.2397E+01    2.0342E+01    5.3111E+00    2.2072E+01    7.5018E+00    8.2188E+00   
 1.2003E+01    5.8112E+01    6.7228E+01    2.6156E+01    2.2635E+01    1.7784E+01    8.3586E+01    6.2421E+01    2.0356E+01    5.3111E+00    2.1991E+01    7.3135E+00    8.2188E+00   
 1.2505E+01    5.8127E+01    6.7243E+01    2.6166E+01    2.2695E+01    1.7757E+01    8.3585E+01    6.2421E+01    2.0362E+01    5.3111E+00    2.1930E+01    7.5018E+00    8.0791E+00   
 1.3074E+01    5.8107E+01    6.7235E+01    2.6075E+01    2.2710E+01    1.7753E+01    8.3575E+01    6.2417E+01    2.0342E+01    5.3111E+00    2.2052E+01    7.4051E+00    8.4887E+00   
 1.3576E+01    5.8116E+01    6.7261E+01    2.5968E+01    2.2710E+01    1.7750E+01    8.3575E+01    6.2435E+01    2.0338E+01    5.3111E+00    2.2032E+01    7.5629E+00    8.4887E+00   
 1.4078E+01    5.8133E+01    6.7261E+01    2.6004E+01    2.2638E+01    1.7756E+01    8.3593E+01    6.2422E+01    2.0338E+01    5.3111E+00    2.2195E+01    7.5782E+00    8.3552E+00   
 1.4580E+01    5.8122E+01    6.7261E+01    2.6085E+01    2.2608E+01    1.7762E+01    8.3585E+01    6.2433E+01    2.0332E+01    5.3315E+00    2.1869E+01    7.2575E+00    8.3552E+00   
 1.5178E+01    5.8106E+01    6.7248E+01    2.6070E+01    2.2606E+01    1.7756E+01    8.3593E+01    6.2451E+01    2.0303E+01    5.3315E+00    2.2174E+01    7.3033E+00    8.4887E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.5680E+01    5.8121E+01    6.7260E+01    2.6145E+01    2.2667E+01    1.7756E+01    8.3558E+01    6.2451E+01    2.0281E+01    5.3315E+00    2.1910E+01    7.2982E+00    8.0791E+00   
 1.6182E+01    5.8107E+01    6.7258E+01    2.6221E+01    2.2630E+01    1.7763E+01    8.3551E+01    6.2462E+01    2.0265E+01    5.3111E+00    2.1910E+01    7.5171E+00    8.2188E+00   
 1.6684E+01    5.8104E+01    6.7270E+01    2.6291E+01    2.2630E+01    1.7748E+01    8.3551E+01    6.2456E+01    2.0265E+01    5.3315E+00    2.1889E+01    7.3084E+00    8.0791E+00   
 1.7293E+01    5.8104E+01    6.7255E+01    2.6259E+01    2.2581E+01    1.7720E+01    8.3553E+01    6.2431E+01    2.0238E+01    5.3315E+00    2.2032E+01    7.4560E+00    8.2188E+00   
 1.7795E+01    5.8118E+01    6.7255E+01    2.6328E+01    2.2573E+01    1.7701E+01    8.3527E+01    6.2416E+01    2.0245E+01    5.3315E+00    2.1950E+01    7.2676E+00    8.4887E+00   
 1.8297E+01    5.8100E+01    6.7254E+01    2.6313E+01    2.2597E+01    1.7701E+01    8.3561E+01    6.2428E+01    2.0229E+01    5.3315E+00    2.2032E+01    7.5731E+00    8.4887E+00   
 1.8800E+01    5.8100E+01    6.7260E+01    2.6289E+01    2.2584E+01    1.7715E+01    8.3565E+01    6.2428E+01    2.0219E+01    5.3111E+00    2.2032E+01    7.4764E+00    8.3552E+00   
 1.9371E+01    5.8119E+01    6.7277E+01    2.6222E+01    2.2552E+01    1.7729E+01    8.3578E+01    6.2412E+01    2.0207E+01    5.3315E+00    2.2235E+01    7.3796E+00    8.0791E+00   
 1.9873E+01    5.8131E+01    6.7289E+01    2.5943E+01    2.2552E+01    1.7722E+01    8.3578E+01    6.2439E+01    2.0190E+01    5.3111E+00    2.2154E+01    7.3898E+00    8.0791E+00   
 2.0375E+01    5.8129E+01    6.7296E+01    2.5843E+01    2.2640E+01    1.7719E+01    8.3605E+01    6.2439E+01    2.0190E+01    5.3315E+00    2.2052E+01    7.2727E+00    8.2188E+00   
 2.0877E+01    5.8149E+01    6.7296E+01    2.5672E+01    2.2675E+01    1.7735E+01    8.3596E+01    6.2427E+01    2.0177E+01    5.3111E+00    2.2093E+01    7.2880E+00    8.2188E+00   
 2.1451E+01    5.8158E+01    6.7324E+01    2.5672E+01    2.2600E+01    1.7751E+01    8.3604E+01    6.2454E+01    2.0191E+01    5.3111E+00    2.2296E+01    7.3593E+00    8.3552E+00   
 2.1953E+01    5.8158E+01    6.7333E+01    2.5585E+01    2.2756E+01    1.7745E+01    8.3615E+01    6.2454E+01    2.0176E+01    5.3315E+00    2.2195E+01    7.5731E+00    8.3552E+00   
 2.2455E+01    5.8135E+01    6.7335E+01    2.5588E+01    2.2706E+01    1.7750E+01    8.3594E+01    6.2426E+01    2.0171E+01    5.3315E+00    2.2052E+01    7.5018E+00    8.3552E+00   
 2.2960E+01    5.8133E+01    6.7342E+01    2.5493E+01    2.2706E+01    1.7760E+01    8.3594E+01    6.2446E+01    2.0171E+01    5.3111E+00    2.2052E+01    7.2626E+00    8.3552E+00   
 2.3523E+01    5.8121E+01    6.7342E+01    2.5436E+01    2.2743E+01    1.7765E+01    8.3621E+01    6.2463E+01    2.0166E+01    5.3111E+00    2.1930E+01    7.2727E+00    8.0791E+00   
 2.4025E+01    5.8137E+01    6.7340E+01    2.5486E+01    2.2754E+01    1.7762E+01    8.3618E+01    6.2471E+01    2.0171E+01    5.3315E+00    2.2052E+01    7.2778E+00    8.4887E+00   
 2.4528E+01    5.8125E+01    6.7345E+01    2.5486E+01    2.2688E+01    1.7762E+01    8.3643E+01    6.2471E+01    2.0153E+01    5.3315E+00    2.2215E+01    7.5935E+00    8.3552E+00   
 2.5030E+01    5.8125E+01    6.7383E+01    2.5597E+01    2.2688E+01    1.7756E+01    8.3666E+01    6.2455E+01    2.0164E+01    5.3315E+00    2.2072E+01    7.4102E+00    8.4887E+00   
 2.5620E+01    5.8144E+01    6.7382E+01    2.5790E+01    2.2651E+01    1.7733E+01    8.3674E+01    6.2452E+01    2.0138E+01    5.3315E+00    2.2113E+01    7.3440E+00    7.9360E+00   
 2.6122E+01    5.8144E+01    6.7378E+01    2.5856E+01    2.2651E+01    1.7744E+01    8.3688E+01    6.2463E+01    2.0171E+01    5.3111E+00    2.2195E+01    7.5680E+00    8.6193E+00   
 2.6625E+01    5.8166E+01    6.7393E+01    2.5928E+01    2.2644E+01    1.7806E+01    8.3696E+01    6.2470E+01    2.0171E+01    5.3315E+00    2.2235E+01    7.5629E+00    8.0791E+00   
 2.7127E+01    5.8158E+01    6.7405E+01    2.6082E+01    2.2600E+01    1.7828E+01    8.3682E+01    6.2457E+01    2.0139E+01    5.3111E+00    2.1971E+01    7.3084E+00    8.4887E+00   
 2.7692E+01    5.8207E+01    6.7422E+01    2.6082E+01    2.2519E+01    1.7828E+01    8.3695E+01    6.2457E+01    2.0127E+01    5.3315E+00    2.2215E+01    7.2829E+00    8.2188E+00   
 2.8197E+01    5.8222E+01    6.7442E+01    2.6136E+01    2.2602E+01    1.7886E+01    8.3689E+01    6.2470E+01    2.0140E+01    5.3111E+00    2.1991E+01    7.2880E+00    8.0791E+00   
 2.8702E+01    5.8234E+01    6.7440E+01    2.6118E+01    2.2543E+01    1.7830E+01    8.3686E+01    6.2454E+01    2.0115E+01    5.3111E+00    2.2032E+01    7.4051E+00    8.4887E+00   
 2.9207E+01    5.8246E+01    6.7431E+01    2.6145E+01    2.2527E+01    1.7822E+01    8.3686E+01    6.2459E+01    2.0115E+01    5.3111E+00    2.2154E+01    7.4560E+00    8.3552E+00   
 2.9823E+01    5.8218E+01    6.7417E+01    2.6018E+01    2.2510E+01    1.7804E+01    8.3696E+01    6.2441E+01    2.0125E+01    5.3111E+00    2.2195E+01    7.3186E+00    8.3552E+00   
 3.0325E+01    5.8241E+01    6.7417E+01    2.5980E+01    2.2532E+01    1.7795E+01    8.3712E+01    6.2453E+01    2.0098E+01    5.3111E+00    2.2011E+01    7.5171E+00    8.4887E+00   
 3.0827E+01    5.8234E+01    6.7425E+01    2.5980E+01    2.2603E+01    1.7795E+01    8.3732E+01    6.2453E+01    2.0094E+01    5.3111E+00    2.2032E+01    7.3440E+00    8.3552E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.1329E+01    5.8234E+01    6.7431E+01    2.5971E+01    2.2563E+01    1.7794E+01    8.3732E+01    6.2447E+01    2.0101E+01    5.3111E+00    2.2052E+01    7.2727E+00    8.4887E+00   
 3.1892E+01    5.8253E+01    6.7448E+01    2.5933E+01    2.2590E+01    1.7751E+01    8.3728E+01    6.2444E+01    2.0077E+01    5.3111E+00    2.2174E+01    7.4000E+00    8.3552E+00   
 3.2394E+01    5.8243E+01    6.7448E+01    2.5970E+01    2.2590E+01    1.7763E+01    8.3728E+01    6.2445E+01    2.0078E+01    5.3111E+00    2.1930E+01    7.3898E+00    8.2188E+00   
 3.2897E+01    5.8248E+01    6.7448E+01    2.5938E+01    2.2603E+01    1.7770E+01    8.3730E+01    6.2441E+01    2.0078E+01    5.3111E+00    2.1950E+01    7.5884E+00    8.4887E+00   
 3.3399E+01    5.8280E+01    6.7452E+01    2.5954E+01    2.2634E+01    1.7786E+01    8.3739E+01    6.2449E+01    2.0089E+01    5.3111E+00    2.2011E+01    7.2727E+00    8.2188E+00   
 3.3981E+01    5.8278E+01    6.7474E+01    2.5945E+01    2.2666E+01    1.7823E+01    8.3771E+01    6.2443E+01    2.0078E+01    5.3111E+00    2.2235E+01    7.5680E+00    8.2188E+00   
 3.4483E+01    5.8278E+01    6.7473E+01    2.5917E+01    2.2616E+01    1.7851E+01    8.3781E+01    6.2443E+01    2.0079E+01    5.3111E+00    2.1991E+01    7.2727E+00    8.4887E+00   
 3.4985E+01    5.8294E+01    6.7480E+01    2.5842E+01    2.2603E+01    1.7856E+01    8.3786E+01    6.2451E+01    2.0061E+01    5.3111E+00    2.2011E+01    7.2931E+00    8.3552E+00   
 3.5490E+01    5.8282E+01    6.7493E+01    2.5892E+01    2.2603E+01    1.7888E+01    8.3786E+01    6.2459E+01    2.0061E+01    5.3111E+00    2.2011E+01    7.3338E+00    8.3552E+00   
 3.6053E+01    5.8304E+01    6.7493E+01    2.5922E+01    2.2506E+01    1.7896E+01    8.3793E+01    6.2469E+01    2.0068E+01    5.2906E+00    2.2215E+01    7.2880E+00    8.0791E+00   
 3.6555E+01    5.8320E+01    6.7495E+01    2.5983E+01    2.2600E+01    1.7917E+01    8.3781E+01    6.2461E+01    2.0055E+01    5.3111E+00    2.1991E+01    7.5884E+00    8.0791E+00   
 3.7057E+01    5.8309E+01    6.7484E+01    2.5983E+01    2.2558E+01    1.7917E+01    8.3771E+01    6.2461E+01    2.0076E+01    5.2906E+00    2.2174E+01    7.2931E+00    8.0791E+00   
 3.7559E+01    5.8324E+01    6.7530E+01    2.5979E+01    2.2620E+01    1.7901E+01    8.3804E+01    6.2471E+01    2.0094E+01    5.2906E+00    2.2011E+01    7.2626E+00    8.0791E+00   
 3.8149E+01    5.8335E+01    6.7514E+01    2.6002E+01    2.2599E+01    1.7892E+01    8.3814E+01    6.2465E+01    2.0106E+01    5.3111E+00    2.2052E+01    7.5680E+00    8.3552E+00   
 3.8651E+01    5.8358E+01    6.7522E+01    2.6063E+01    2.2599E+01    1.7917E+01    8.3814E+01    6.2463E+01    2.0106E+01    5.3111E+00    2.2296E+01    7.2727E+00    8.3552E+00   
 3.9154E+01    5.8366E+01    6.7522E+01    2.6070E+01    2.2573E+01    1.7966E+01    8.3828E+01    6.2489E+01    2.0122E+01    5.3111E+00    2.2174E+01    7.2829E+00    7.9360E+00   
 3.9656E+01    5.8367E+01    6.7525E+01    2.6086E+01    2.2643E+01    1.7966E+01    8.3859E+01    6.2485E+01    2.0117E+01    5.3111E+00    2.2093E+01    7.3084E+00    8.0791E+00   
 4.0222E+01    5.8366E+01    6.7546E+01    2.6054E+01    2.2587E+01    1.8054E+01    8.3863E+01    6.2485E+01    2.0096E+01    5.3111E+00    2.2276E+01    7.6036E+00    8.2188E+00   
 4.0726E+01    5.8380E+01    6.7565E+01    2.6026E+01    2.2665E+01    1.8152E+01    8.3872E+01    6.2495E+01    2.0109E+01    5.3111E+00    2.2113E+01    7.5985E+00    8.3552E+00   
 4.1231E+01    5.8393E+01    6.7563E+01    2.5982E+01    2.2665E+01    1.8274E+01    8.3872E+01    6.2490E+01    2.0119E+01    5.2906E+00    2.2093E+01    7.4458E+00    8.0791E+00   
 4.1733E+01    5.8404E+01    6.7563E+01    2.5957E+01    2.2746E+01    1.8325E+01    8.3858E+01    6.2518E+01    2.0119E+01    5.3111E+00    2.2276E+01    7.2880E+00    8.4887E+00   
 4.2318E+01    5.8405E+01    6.7569E+01    2.5951E+01    2.2782E+01    1.8184E+01    8.3883E+01    6.2518E+01    2.0158E+01    5.3111E+00    2.1971E+01    7.3287E+00    8.0791E+00   
 4.2820E+01    5.8404E+01    6.7586E+01    2.5951E+01    2.2752E+01    1.8184E+01    8.3912E+01    6.2518E+01    2.0190E+01    5.3111E+00    2.2093E+01    7.3084E+00    8.2188E+00   
 4.3322E+01    5.8389E+01    6.7566E+01    2.5954E+01    2.2695E+01    1.8066E+01    8.3937E+01    6.2533E+01    2.0247E+01    5.3111E+00    2.2215E+01    7.2778E+00    8.3552E+00   
 4.3824E+01    5.8398E+01    6.7581E+01    2.5943E+01    2.2747E+01    1.8020E+01    8.3954E+01    6.2568E+01    2.0288E+01    5.3111E+00    2.1991E+01    7.5629E+00    8.2188E+00   
 4.4390E+01    5.8405E+01    6.7577E+01    2.5908E+01    2.2747E+01    1.8001E+01    8.3968E+01    6.2592E+01    2.0319E+01    5.3111E+00    2.2052E+01    7.5884E+00    8.2188E+00   
 4.4892E+01    5.8415E+01    6.7577E+01    2.5902E+01    2.2766E+01    1.7976E+01    8.3997E+01    6.2607E+01    2.0319E+01    5.3111E+00    2.2256E+01    7.4306E+00    8.6193E+00   
 4.5395E+01    5.8421E+01    6.7580E+01    2.5908E+01    2.2757E+01    1.7936E+01    8.3977E+01    6.2633E+01    2.0344E+01    5.3111E+00    2.2195E+01    7.2829E+00    8.2188E+00   
 4.5897E+01    5.8430E+01    6.7587E+01    2.5908E+01    2.2776E+01    1.7936E+01    8.3986E+01    6.2633E+01    2.0354E+01    5.3111E+00    2.2154E+01    7.2982E+00    8.0791E+00   
 4.6489E+01    5.8426E+01    6.7577E+01    2.5893E+01    2.2710E+01    1.7990E+01    8.3999E+01    6.2664E+01    2.0390E+01    5.3111E+00    2.2052E+01    7.3389E+00    8.3552E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 4.6991E+01    5.8426E+01    6.7583E+01    2.5912E+01    2.2756E+01    1.8030E+01    8.4013E+01    6.2682E+01    2.0401E+01    5.3111E+00    2.2276E+01    7.5680E+00    8.3552E+00   
 4.7494E+01    5.8455E+01    6.7597E+01    2.5901E+01    2.2772E+01    1.8042E+01    8.3999E+01    6.2684E+01    2.0387E+01    5.3111E+00    2.1991E+01    7.2626E+00    8.3552E+00   
 4.7996E+01    5.8452E+01    6.7597E+01    2.5890E+01    2.2709E+01    1.8083E+01    8.4007E+01    6.2702E+01    2.0387E+01    5.3111E+00    2.2011E+01    7.5375E+00    8.3552E+00   
 4.8559E+01    5.8442E+01    6.7609E+01    2.5880E+01    2.2820E+01    1.8061E+01    8.4030E+01    6.2727E+01    2.0409E+01    5.3111E+00    2.2256E+01    7.6036E+00    7.9360E+00   
 4.9061E+01    5.8460E+01    6.7604E+01    2.5880E+01    2.2876E+01    1.8061E+01    8.4038E+01    6.2739E+01    2.0408E+01    5.3111E+00    2.2195E+01    7.4713E+00    8.2188E+00   
 4.9563E+01    5.8460E+01    6.7609E+01    2.5901E+01    2.2907E+01    1.8056E+01    8.4064E+01    6.2739E+01    2.0450E+01    5.3111E+00    2.2195E+01    7.2982E+00    8.3552E+00   
 5.0065E+01    5.8473E+01    6.7615E+01    2.5930E+01    2.2752E+01    1.8034E+01    8.4076E+01    6.2760E+01    2.0439E+01    5.3111E+00    2.2032E+01    7.2727E+00    8.0791E+00   
 5.0655E+01    5.8466E+01    6.7620E+01    2.6064E+01    2.2752E+01    1.8030E+01    8.4062E+01    6.2753E+01    2.0451E+01    5.3111E+00    2.2032E+01    7.5731E+00    8.2188E+00   
 5.1157E+01    5.8480E+01    6.7620E+01    2.6201E+01    2.2755E+01    1.8021E+01    8.4050E+01    6.2774E+01    2.0451E+01    5.3315E+00    2.2317E+01    7.2829E+00    8.2188E+00   
 5.1662E+01    5.8474E+01    6.7617E+01    2.6084E+01    2.2843E+01    1.7993E+01    8.4043E+01    6.2777E+01    2.0459E+01    5.3315E+00    2.2276E+01    7.3084E+00    8.0791E+00   
 5.2164E+01    5.8476E+01    6.7622E+01    2.6084E+01    2.2848E+01    1.7993E+01    8.4060E+01    6.2777E+01    2.0446E+01    5.3315E+00    2.2113E+01    7.3084E+00    8.3552E+00   
 5.2727E+01    5.8461E+01    6.7614E+01    2.6000E+01    2.2712E+01    1.7942E+01    8.4038E+01    6.2777E+01    2.0455E+01    5.3111E+00    2.2256E+01    7.5884E+00    8.3552E+00   
 5.3230E+01    5.8468E+01    6.7623E+01    2.5930E+01    2.2686E+01    1.7920E+01    8.4070E+01    6.2802E+01    2.0464E+01    5.3111E+00    2.2032E+01    7.5324E+00    8.2188E+00   
 5.3732E+01    5.8482E+01    6.7624E+01    2.5902E+01    2.2686E+01    1.7911E+01    8.4070E+01    6.2814E+01    2.0464E+01    5.3111E+00    2.2113E+01    7.3236E+00    8.2188E+00   
 5.4234E+01    5.8481E+01    6.7624E+01    2.5906E+01    2.2672E+01    1.7911E+01    8.4057E+01    6.2819E+01    2.0472E+01    5.3315E+00    2.2215E+01    7.3338E+00    8.2188E+00   
 5.4856E+01    5.8492E+01    6.7639E+01    2.5907E+01    2.2726E+01    1.7892E+01    8.4100E+01    6.2838E+01    2.0468E+01    5.3111E+00    2.2235E+01    7.4356E+00    8.0791E+00   
 5.5358E+01    5.8503E+01    6.7637E+01    2.5907E+01    2.2648E+01    1.7892E+01    8.4078E+01    6.2842E+01    2.0467E+01    5.3315E+00    2.2072E+01    7.4967E+00    8.2188E+00   
 5.5860E+01    5.8488E+01    6.7641E+01    2.5921E+01    2.2667E+01    1.7855E+01    8.4084E+01    6.2842E+01    2.0471E+01    5.3315E+00    2.2072E+01    7.2931E+00    8.3552E+00   
 5.6362E+01    5.8504E+01    6.7619E+01    2.5885E+01    2.2605E+01    1.7856E+01    8.4050E+01    6.2847E+01    2.0417E+01    5.3315E+00    2.2052E+01    7.4204E+00    8.4887E+00   
 5.6939E+01    5.8550E+01    6.7648E+01    2.5930E+01    2.2621E+01    1.7866E+01    8.4050E+01    6.2855E+01    2.0415E+01    5.3315E+00    2.2032E+01    7.2982E+00    8.2188E+00   
 5.7441E+01    5.8551E+01    6.7648E+01    2.5903E+01    2.2696E+01    1.7848E+01    8.4031E+01    6.2849E+01    2.0399E+01    5.3315E+00    2.2378E+01    7.3084E+00    8.3552E+00   
 5.7943E+01    5.8551E+01    6.7654E+01    2.5882E+01    2.2598E+01    1.7852E+01    8.4044E+01    6.2852E+01    2.0385E+01    5.3111E+00    2.2174E+01    7.3033E+00    8.0791E+00   
 5.8445E+01    5.8556E+01    6.7662E+01    2.5867E+01    2.2585E+01    1.7852E+01    8.4045E+01    6.2852E+01    2.0380E+01    5.3315E+00    2.2072E+01    7.3236E+00    8.3552E+00   
 5.9032E+01    5.8556E+01    6.7666E+01    2.5896E+01    2.2577E+01    1.7858E+01    8.4052E+01    6.2832E+01    2.0352E+01    5.3315E+00    2.2317E+01    7.6087E+00    8.3552E+00   
 5.9535E+01    5.8574E+01    6.7679E+01    2.5928E+01    2.2534E+01    1.7806E+01    8.4047E+01    6.2829E+01    2.0321E+01    5.3111E+00    2.2093E+01    7.3186E+00    8.0791E+00   
 6.0037E+01    5.8598E+01    6.7682E+01    2.5829E+01    2.2534E+01    1.7793E+01    8.4047E+01    6.2845E+01    2.0340E+01    5.3315E+00    2.2317E+01    7.3236E+00    8.2188E+00   
 6.0539E+01    5.8587E+01    6.7667E+01    2.5664E+01    2.2724E+01    1.7778E+01    8.4070E+01    6.2850E+01    2.0356E+01    5.3111E+00    2.2215E+01    7.2982E+00    8.3552E+00   
 6.1105E+01    5.8597E+01    6.7679E+01    2.5962E+01    2.2694E+01    1.7758E+01    8.4060E+01    6.2846E+01    2.0331E+01    5.3315E+00    2.2134E+01    7.4764E+00    8.4887E+00   
 6.1607E+01    5.8573E+01    6.7670E+01    2.5946E+01    2.2646E+01    1.7774E+01    8.4094E+01    6.2861E+01    2.0358E+01    5.3315E+00    2.2398E+01    7.6291E+00    8.2188E+00   
 6.2109E+01    5.8573E+01    6.7684E+01    2.6050E+01    2.2591E+01    1.7808E+01    8.4092E+01    6.2866E+01    2.0359E+01    5.3111E+00    2.2358E+01    7.3186E+00    8.0791E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.2611E+01    5.8588E+01    6.7692E+01    2.5866E+01    2.2591E+01    1.7801E+01    8.4078E+01    6.2847E+01    2.0320E+01    5.3315E+00    2.2215E+01    7.4815E+00    8.3552E+00   
 6.3185E+01    5.8600E+01    6.7703E+01    2.5835E+01    2.2650E+01    1.7794E+01    8.4101E+01    6.2846E+01    2.0309E+01    5.3111E+00    2.2134E+01    7.3644E+00    8.4887E+00   
 6.3687E+01    5.8609E+01    6.7689E+01    2.5758E+01    2.2597E+01    1.7763E+01    8.4092E+01    6.2840E+01    2.0309E+01    5.3111E+00    2.2378E+01    7.3491E+00    8.4887E+00   
 6.4190E+01    5.8619E+01    6.7703E+01    2.5758E+01    2.2571E+01    1.7763E+01    8.4125E+01    6.2832E+01    2.0320E+01    5.3111E+00    2.2256E+01    7.3135E+00    8.6193E+00   
 6.4692E+01    5.8619E+01    6.7700E+01    2.5776E+01    2.2554E+01    1.7760E+01    8.4130E+01    6.2832E+01    2.0323E+01    5.3315E+00    2.2215E+01    7.5833E+00    8.2188E+00   
 6.5257E+01    5.8623E+01    6.7719E+01    2.5747E+01    2.2584E+01    1.7752E+01    8.4147E+01    6.2830E+01    2.0304E+01    5.3315E+00    2.2276E+01    7.5171E+00    8.3552E+00   
