# Run number  2 on Fri 2026-05-15T12:05:43 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.6603E+02    4.4498E+01    5.4972E+01    2.1682E+01    1.7537E+01    1.2357E+01    6.9766E+01    5.0365E+01    1.4519E+01    4.5153E+00    1.6270E+01    6.5208E+00    7.4015E+00   
 2.6661E+02    4.4513E+01    5.4989E+01    2.1698E+01    1.7594E+01    1.2400E+01    6.9762E+01    5.0378E+01    1.4519E+01    4.4949E+00    1.6351E+01    6.5564E+00    7.4015E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.6712E+02    4.4516E+01    5.4989E+01    2.1723E+01    1.7658E+01    1.2417E+01    6.9773E+01    5.0373E+01    1.4482E+01    4.5153E+00    1.6250E+01    6.4750E+00    7.4299E+00   
 2.6762E+02    4.4531E+01    5.4994E+01    2.1850E+01    1.7581E+01    1.2427E+01    6.9773E+01    5.0359E+01    1.4493E+01    4.4949E+00    1.6351E+01    6.6073E+00    7.4015E+00   
 2.6812E+02    4.4531E+01    5.4993E+01    2.2129E+01    1.7581E+01    1.2441E+01    6.9750E+01    5.0359E+01    1.4493E+01    4.5153E+00    1.6433E+01    6.3935E+00    7.4299E+00   
 2.6869E+02    4.4517E+01    5.4980E+01    2.1662E+01    1.7633E+01    1.2431E+01    6.9751E+01    5.0392E+01    1.4499E+01    4.5153E+00    1.6372E+01    6.5717E+00    7.3729E+00   
 2.6919E+02    4.4520E+01    5.4980E+01    2.1487E+01    1.7776E+01    1.2431E+01    6.9774E+01    5.0378E+01    1.4495E+01    4.5153E+00    1.6311E+01    6.4088E+00    7.4015E+00   
 2.6969E+02    4.4496E+01    5.4966E+01    2.1471E+01    1.7721E+01    1.2446E+01    6.9767E+01    5.0386E+01    1.4495E+01    4.5153E+00    1.6331E+01    6.6022E+00    7.4015E+00   
 2.7020E+02    4.4502E+01    5.4984E+01    2.1769E+01    1.7665E+01    1.2430E+01    6.9776E+01    5.0375E+01    1.4503E+01    4.5153E+00    1.6372E+01    6.6073E+00    7.3443E+00   
 2.7077E+02    4.4503E+01    5.4977E+01    2.1991E+01    1.7642E+01    1.2417E+01    6.9776E+01    5.0391E+01    1.4512E+01    4.5153E+00    1.6250E+01    6.4393E+00    7.4015E+00   
 2.7127E+02    4.4503E+01    5.4991E+01    2.1982E+01    1.7642E+01    1.2490E+01    6.9773E+01    5.0391E+01    1.4511E+01    4.5153E+00    1.6351E+01    6.5717E+00    7.4299E+00   
 2.7177E+02    4.4472E+01    5.4966E+01    2.1607E+01    1.7676E+01    1.2495E+01    6.9784E+01    5.0390E+01    1.4522E+01    4.5153E+00    1.6453E+01    6.4139E+00    7.3729E+00   
 2.7228E+02    4.4480E+01    5.4963E+01    2.1607E+01    1.7664E+01    1.2495E+01    6.9785E+01    5.0386E+01    1.4522E+01    4.5153E+00    1.6270E+01    6.4902E+00    7.4015E+00   
 2.7285E+02    4.4464E+01    5.4949E+01    2.1454E+01    1.7540E+01    1.2466E+01    6.9787E+01    5.0386E+01    1.4511E+01    4.5153E+00    1.6270E+01    6.3884E+00    7.4015E+00   
 2.7335E+02    4.4462E+01    5.4956E+01    2.1515E+01    1.7460E+01    1.2469E+01    6.9777E+01    5.0380E+01    1.4508E+01    4.5153E+00    1.6290E+01    6.3884E+00    7.3443E+00   
 2.7386E+02    4.4473E+01    5.4969E+01    2.1538E+01    1.7476E+01    1.2461E+01    6.9777E+01    5.0380E+01    1.4518E+01    4.5153E+00    1.6290E+01    6.4037E+00    7.3443E+00   
 2.7436E+02    4.4473E+01    5.4977E+01    2.1252E+01    1.7516E+01    1.2461E+01    6.9746E+01    5.0402E+01    1.4512E+01    4.5153E+00    1.6392E+01    6.3986E+00    7.4015E+00   
 2.7494E+02    4.4473E+01    5.4943E+01    2.0857E+01    1.7565E+01    1.2427E+01    6.9748E+01    5.0386E+01    1.4498E+01    4.5153E+00    1.6453E+01    6.4444E+00    7.3729E+00   
 2.7545E+02    4.4460E+01    5.4956E+01    2.0580E+01    1.7504E+01    1.2427E+01    6.9743E+01    5.0396E+01    1.4520E+01    4.5153E+00    1.6433E+01    6.5768E+00    7.3729E+00   
 2.7595E+02    4.4459E+01    5.4956E+01    2.0580E+01    1.7424E+01    1.2392E+01    6.9730E+01    5.0398E+01    1.4520E+01    4.5153E+00    1.6311E+01    6.4037E+00    7.4015E+00   
 2.7645E+02    4.4467E+01    5.4963E+01    2.0676E+01    1.7444E+01    1.2363E+01    6.9751E+01    5.0383E+01    1.4527E+01    4.5153E+00    1.6392E+01    6.4800E+00    7.4299E+00   
 2.7701E+02    4.4488E+01    5.4976E+01    2.0782E+01    1.7527E+01    1.2372E+01    6.9751E+01    5.0376E+01    1.4524E+01    4.5153E+00    1.6270E+01    6.4291E+00    7.4015E+00   
 2.7752E+02    4.4488E+01    5.4982E+01    2.1000E+01    1.7527E+01    1.2390E+01    6.9775E+01    5.0376E+01    1.4533E+01    4.5153E+00    1.6372E+01    6.5819E+00    7.4015E+00   
 2.7802E+02    4.4491E+01    5.4968E+01    2.0809E+01    1.7523E+01    1.2390E+01    6.9772E+01    5.0369E+01    1.4525E+01    4.5153E+00    1.6453E+01    6.4139E+00    7.4015E+00   
 2.7853E+02    4.4488E+01    5.4968E+01    2.0809E+01    1.7415E+01    1.2418E+01    6.9772E+01    5.0379E+01    1.4509E+01    4.5153E+00    1.6270E+01    6.3884E+00    7.4015E+00   
 2.7914E+02    4.4467E+01    5.4988E+01    2.1028E+01    1.7406E+01    1.2441E+01    6.9766E+01    5.0359E+01    1.4503E+01    4.5153E+00    1.6331E+01    6.4342E+00    7.4015E+00   
 2.7964E+02    4.4488E+01    5.4999E+01    2.0860E+01    1.7460E+01    1.2415E+01    6.9734E+01    5.0353E+01    1.4480E+01    4.5153E+00    1.6372E+01    6.5869E+00    7.4299E+00   
 2.8014E+02    4.4485E+01    5.5000E+01    2.0595E+01    1.7460E+01    1.2408E+01    6.9734E+01    5.0353E+01    1.4461E+01    4.5153E+00    1.6351E+01    6.5462E+00    7.3443E+00   
 2.8065E+02    4.4485E+01    5.4989E+01    2.0465E+01    1.7401E+01    1.2421E+01    6.9743E+01    5.0365E+01    1.4443E+01    4.5153E+00    1.6412E+01    6.4037E+00    7.4015E+00   
 2.8121E+02    4.4478E+01    5.4997E+01    2.0335E+01    1.7527E+01    1.2409E+01    6.9751E+01    5.0353E+01    1.4445E+01    4.5153E+00    1.6453E+01    6.4139E+00    7.4015E+00   
 2.8171E+02    4.4475E+01    5.5000E+01    2.0335E+01    1.7503E+01    1.2393E+01    6.9718E+01    5.0342E+01    1.4429E+01    4.5153E+00    1.6270E+01    6.3884E+00    7.4299E+00   
 2.8222E+02    4.4481E+01    5.5000E+01    2.0419E+01    1.7566E+01    1.2353E+01    6.9745E+01    5.0346E+01    1.4433E+01    4.5153E+00    1.6351E+01    6.6073E+00    7.4582E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.8272E+02    4.4484E+01    5.5026E+01    2.0681E+01    1.7524E+01    1.2326E+01    6.9759E+01    5.0351E+01    1.4430E+01    4.4949E+00    1.6453E+01    6.4444E+00    7.3729E+00   
 2.8329E+02    4.4488E+01    5.5013E+01    2.1275E+01    1.7524E+01    1.2313E+01    6.9755E+01    5.0351E+01    1.4438E+01    4.4949E+00    1.6474E+01    6.4953E+00    7.3729E+00   
 2.8379E+02    4.4473E+01    5.5012E+01    2.0973E+01    1.7606E+01    1.2296E+01    6.9758E+01    5.0352E+01    1.4406E+01    4.4949E+00    1.6270E+01    6.4190E+00    7.4582E+00   
 2.8430E+02    4.4472E+01    5.4997E+01    2.0777E+01    1.7601E+01    1.2296E+01    6.9766E+01    5.0353E+01    1.4402E+01    4.4949E+00    1.6290E+01    6.4291E+00    7.4015E+00   
 2.8480E+02    4.4462E+01    5.4982E+01    2.0761E+01    1.7452E+01    1.2285E+01    6.9778E+01    5.0324E+01    1.4386E+01    4.4949E+00    1.6372E+01    6.4750E+00    7.4299E+00   
 2.8537E+02    4.4466E+01    5.4992E+01    2.0599E+01    1.7475E+01    1.2279E+01    6.9777E+01    5.0341E+01    1.4372E+01    4.4949E+00    1.6453E+01    6.5920E+00    7.3729E+00   
 2.8587E+02    4.4453E+01    5.4974E+01    2.0547E+01    1.7542E+01    1.2267E+01    6.9792E+01    5.0364E+01    1.4397E+01    4.4949E+00    1.6311E+01    6.4139E+00    7.4015E+00   
 2.8638E+02    4.4453E+01    5.4960E+01    2.0530E+01    1.7542E+01    1.2248E+01    6.9793E+01    5.0364E+01    1.4414E+01    4.4949E+00    1.6290E+01    6.3884E+00    7.3729E+00   
 2.8688E+02    4.4456E+01    5.4974E+01    2.0310E+01    1.7579E+01    1.2204E+01    6.9798E+01    5.0349E+01    1.4402E+01    4.4949E+00    1.6392E+01    6.5055E+00    7.3729E+00   
 2.8746E+02    4.4453E+01    5.4975E+01    2.0535E+01    1.7594E+01    1.2204E+01    6.9771E+01    5.0359E+01    1.4395E+01    4.4949E+00    1.6392E+01    6.3833E+00    7.4299E+00   
 2.8796E+02    4.4472E+01    5.4990E+01    2.0550E+01    1.7599E+01    1.2194E+01    6.9765E+01    5.0357E+01    1.4395E+01    4.4949E+00    1.6290E+01    6.3884E+00    7.4015E+00   
 2.8847E+02    4.4482E+01    5.4983E+01    2.0562E+01    1.7533E+01    1.2176E+01    6.9772E+01    5.0353E+01    1.4381E+01    4.4949E+00    1.6290E+01    6.4699E+00    7.4299E+00   
 2.8897E+02    4.4481E+01    5.4986E+01    2.0693E+01    1.7533E+01    1.2183E+01    6.9772E+01    5.0379E+01    1.4377E+01    4.4949E+00    1.6351E+01    6.4291E+00    7.4015E+00   
 2.8953E+02    4.4481E+01    5.4974E+01    2.0711E+01    1.7620E+01    1.2182E+01    6.9761E+01    5.0379E+01    1.4382E+01    4.4949E+00    1.6311E+01    6.3935E+00    7.4015E+00   
 2.9003E+02    4.4477E+01    5.4991E+01    2.0728E+01    1.7489E+01    1.2190E+01    6.9797E+01    5.0372E+01    1.4370E+01    4.4949E+00    1.6474E+01    6.5971E+00    7.3729E+00   
 2.9054E+02    4.4469E+01    5.5000E+01    2.0728E+01    1.7458E+01    1.2190E+01    6.9779E+01    5.0396E+01    1.4372E+01    4.4949E+00    1.6311E+01    6.3833E+00    7.4299E+00   
 2.9104E+02    4.4452E+01    5.4986E+01    2.0654E+01    1.7396E+01    1.2166E+01    6.9774E+01    5.0355E+01    1.4356E+01    4.4745E+00    1.6331E+01    6.4750E+00    7.4015E+00   
 2.9162E+02    4.4446E+01    5.4958E+01    2.0676E+01    1.7473E+01    1.2173E+01    6.9805E+01    5.0370E+01    1.4359E+01    4.4949E+00    1.6453E+01    6.5819E+00    7.4015E+00   
 2.9212E+02    4.4441E+01    5.4950E+01    2.0725E+01    1.7489E+01    1.2185E+01    6.9805E+01    5.0393E+01    1.4359E+01    4.4949E+00    1.6331E+01    6.3884E+00    7.4015E+00   
 2.9262E+02    4.4456E+01    5.4974E+01    2.0898E+01    1.7504E+01    1.2236E+01    6.9829E+01    5.0408E+01    1.4370E+01    4.4949E+00    1.6331E+01    6.5208E+00    7.4299E+00   
 2.9313E+02    4.4464E+01    5.4981E+01    2.0843E+01    1.7568E+01    1.2263E+01    6.9861E+01    5.0400E+01    1.4365E+01    4.4949E+00    1.6453E+01    6.5920E+00    7.3155E+00   
 2.9370E+02    4.4464E+01    5.4965E+01    2.0682E+01    1.7568E+01    1.2263E+01    6.9853E+01    5.0382E+01    1.4370E+01    4.4949E+00    1.6453E+01    6.6073E+00    7.4299E+00   
 2.9420E+02    4.4452E+01    5.4965E+01    2.0682E+01    1.7470E+01    1.2271E+01    6.9857E+01    5.0397E+01    1.4370E+01    4.4949E+00    1.6331E+01    6.3782E+00    7.4015E+00   
 2.9471E+02    4.4455E+01    5.4974E+01    2.0559E+01    1.7597E+01    1.2275E+01    6.9900E+01    5.0428E+01    1.4404E+01    4.4949E+00    1.6311E+01    6.5819E+00    7.4299E+00   
 2.9521E+02    4.4455E+01    5.4974E+01    2.0441E+01    1.7597E+01    1.2270E+01    6.9900E+01    5.0428E+01    1.4373E+01    4.4949E+00    1.6412E+01    6.5259E+00    7.4015E+00   
 2.9579E+02    4.4436E+01    5.4944E+01    2.0473E+01    1.7555E+01    1.2285E+01    6.9924E+01    5.0441E+01    1.4389E+01    4.4745E+00    1.6392E+01    6.4088E+00    7.3155E+00   
 2.9630E+02    4.4441E+01    5.4958E+01    2.0426E+01    1.7458E+01    1.2261E+01    6.9905E+01    5.0434E+01    1.4371E+01    4.4949E+00    1.6351E+01    6.3935E+00    7.4015E+00   
 2.9680E+02    4.4444E+01    5.4949E+01    2.0410E+01    1.7448E+01    1.2261E+01    6.9933E+01    5.0440E+01    1.4371E+01    4.4745E+00    1.6351E+01    6.4037E+00    7.4015E+00   
 2.9731E+02    4.4437E+01    5.4949E+01    2.0456E+01    1.7497E+01    1.2256E+01    6.9938E+01    5.0438E+01    1.4377E+01    4.4949E+00    1.6270E+01    6.4342E+00    7.4299E+00   
 2.9787E+02    4.4447E+01    5.4943E+01    2.0419E+01    1.7479E+01    1.2248E+01    6.9938E+01    5.0439E+01    1.4392E+01    4.4949E+00    1.6290E+01    6.3833E+00    7.4015E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 2.9837E+02    4.4435E+01    5.4930E+01    2.0438E+01    1.7479E+01    1.2227E+01    6.9938E+01    5.0439E+01    1.4368E+01    4.4745E+00    1.6331E+01    6.4291E+00    7.4015E+00   
 2.9888E+02    4.4435E+01    5.4937E+01    2.0597E+01    1.7381E+01    1.2218E+01    6.9939E+01    5.0449E+01    1.4382E+01    4.4949E+00    1.6412E+01    6.5564E+00    7.4299E+00   
 2.9938E+02    4.4446E+01    5.4948E+01    2.0608E+01    1.7426E+01    1.2218E+01    6.9955E+01    5.0441E+01    1.4384E+01    4.4949E+00    1.6331E+01    6.3884E+00    7.4015E+00   
 2.9999E+02    4.4437E+01    5.4947E+01    2.0586E+01    1.7294E+01    1.2220E+01    6.9962E+01    5.0445E+01    1.4366E+01    4.4949E+00    1.6351E+01    6.4597E+00    7.4015E+00   
 3.0050E+02    4.4451E+01    5.4947E+01    2.0586E+01    1.7295E+01    1.2230E+01    6.9972E+01    5.0442E+01    1.4366E+01    4.4949E+00    1.6270E+01    6.3986E+00    7.4299E+00   
 3.0100E+02    4.4432E+01    5.4939E+01    2.0452E+01    1.7239E+01    1.2252E+01    6.9988E+01    5.0437E+01    1.4365E+01    4.4949E+00    1.6412E+01    6.4800E+00    7.4015E+00   
 3.0151E+02    4.4447E+01    5.4957E+01    2.0497E+01    1.7239E+01    1.2247E+01    6.9988E+01    5.0437E+01    1.4385E+01    4.4949E+00    1.6290E+01    6.5666E+00    7.3729E+00   
 3.0207E+02    4.4447E+01    5.4948E+01    2.0654E+01    1.7308E+01    1.2235E+01    6.9978E+01    5.0456E+01    1.4363E+01    4.4949E+00    1.6453E+01    6.5411E+00    7.3729E+00   
 3.0257E+02    4.4428E+01    5.4934E+01    2.0748E+01    1.7215E+01    1.2235E+01    6.9981E+01    5.0439E+01    1.4368E+01    4.4949E+00    1.6392E+01    6.4240E+00    7.3729E+00   
 3.0308E+02    4.4437E+01    5.4954E+01    2.0748E+01    1.7201E+01    1.2244E+01    6.9981E+01    5.0455E+01    1.4368E+01    4.4949E+00    1.6474E+01    6.4851E+00    7.4299E+00   
 3.0358E+02    4.4437E+01    5.4954E+01    2.0950E+01    1.7232E+01    1.2273E+01    6.9980E+01    5.0446E+01    1.4373E+01    4.4949E+00    1.6453E+01    6.5259E+00    7.3443E+00   
 3.0418E+02    4.4444E+01    5.4944E+01    2.1107E+01    1.7126E+01    1.2331E+01    6.9975E+01    5.0452E+01    1.4392E+01    4.4949E+00    1.6270E+01    6.3935E+00    7.4015E+00   
 3.0468E+02    4.4430E+01    5.4953E+01    2.1247E+01    1.7126E+01    1.2353E+01    6.9975E+01    5.0452E+01    1.4387E+01    4.4949E+00    1.6453E+01    6.5259E+00    7.3729E+00   
 3.0518E+02    4.4430E+01    5.4955E+01    2.1302E+01    1.7291E+01    1.2349E+01    6.9953E+01    5.0445E+01    1.4373E+01    4.4949E+00    1.6270E+01    6.5869E+00    7.3729E+00   
 3.0569E+02    4.4425E+01    5.4943E+01    2.1370E+01    1.7328E+01    1.2349E+01    6.9967E+01    5.0463E+01    1.4394E+01    4.4745E+00    1.6412E+01    6.5564E+00    7.4015E+00   
 3.0624E+02    4.4430E+01    5.4952E+01    2.1370E+01    1.7354E+01    1.2374E+01    6.9998E+01    5.0486E+01    1.4394E+01    4.4949E+00    1.6372E+01    6.4240E+00    7.4015E+00   
 3.0675E+02    4.4438E+01    5.4952E+01    2.1462E+01    1.7327E+01    1.2388E+01    6.9986E+01    5.0465E+01    1.4386E+01    4.4949E+00    1.6412E+01    6.3935E+00    7.3729E+00   
 3.0725E+02    4.4433E+01    5.4943E+01    2.1469E+01    1.7246E+01    1.2410E+01    6.9986E+01    5.0478E+01    1.4398E+01    4.4949E+00    1.6453E+01    6.5309E+00    7.3729E+00   
 3.0776E+02    4.4433E+01    5.4944E+01    2.1426E+01    1.7246E+01    1.2403E+01    6.9984E+01    5.0478E+01    1.4394E+01    4.4949E+00    1.6270E+01    6.5920E+00    7.4299E+00   
 3.0836E+02    4.4446E+01    5.4952E+01    2.1344E+01    1.7214E+01    1.2416E+01    6.9988E+01    5.0485E+01    1.4393E+01    4.5153E+00    1.6270E+01    6.4851E+00    7.3729E+00   
 3.0886E+02    4.4447E+01    5.4956E+01    2.1096E+01    1.7162E+01    1.2416E+01    6.9992E+01    5.0492E+01    1.4395E+01    4.4949E+00    1.6351E+01    6.3833E+00    7.4299E+00   
 3.0936E+02    4.4452E+01    5.4974E+01    2.1096E+01    1.7320E+01    1.2446E+01    7.0004E+01    5.0485E+01    1.4395E+01    4.4949E+00    1.6331E+01    6.4648E+00    7.3729E+00   
 3.0987E+02    4.4457E+01    5.4974E+01    2.0899E+01    1.7320E+01    1.2436E+01    6.9999E+01    5.0498E+01    1.4400E+01    4.4949E+00    1.6351E+01    6.3986E+00    7.4299E+00   
 3.1043E+02    4.4459E+01    5.4964E+01    2.0852E+01    1.7296E+01    1.2477E+01    6.9999E+01    5.0494E+01    1.4413E+01    4.4949E+00    1.6392E+01    6.4139E+00    7.4015E+00   
 3.1093E+02    4.4459E+01    5.4955E+01    2.0960E+01    1.7296E+01    1.2525E+01    6.9997E+01    5.0509E+01    1.4427E+01    4.4949E+00    1.6372E+01    6.3986E+00    7.4015E+00   
 3.1144E+02    4.4467E+01    5.4963E+01    2.1187E+01    1.7364E+01    1.2555E+01    6.9993E+01    5.0523E+01    1.4425E+01    4.4949E+00    1.6453E+01    6.5462E+00    7.3729E+00   
 3.1194E+02    4.4453E+01    5.4980E+01    2.1041E+01    1.7238E+01    1.2571E+01    7.0028E+01    5.0545E+01    1.4452E+01    4.4949E+00    1.6270E+01    6.5717E+00    7.3729E+00   
 3.1251E+02    4.4452E+01    5.4976E+01    2.1041E+01    1.7282E+01    1.2605E+01    7.0026E+01    5.0536E+01    1.4452E+01    4.4949E+00    1.6453E+01    6.4240E+00    7.3729E+00   
 3.1301E+02    4.4454E+01    5.4976E+01    2.0938E+01    1.7198E+01    1.2598E+01    7.0013E+01    5.0549E+01    1.4445E+01    4.4949E+00    1.6372E+01    6.4240E+00    7.4015E+00   
 3.1352E+02    4.4450E+01    5.4961E+01    2.0731E+01    1.7172E+01    1.2544E+01    7.0013E+01    5.0543E+01    1.4465E+01    4.4949E+00    1.6453E+01    6.3986E+00    7.4299E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.1402E+02    4.4465E+01    5.4967E+01    2.0629E+01    1.7188E+01    1.2532E+01    7.0045E+01    5.0543E+01    1.4468E+01    4.4949E+00    1.6270E+01    6.6022E+00    7.3729E+00   
 3.1462E+02    4.4467E+01    5.4989E+01    2.0618E+01    1.7162E+01    1.2566E+01    7.0037E+01    5.0544E+01    1.4456E+01    4.4949E+00    1.6453E+01    6.6124E+00    7.4015E+00   
 3.1512E+02    4.4476E+01    5.5009E+01    2.0704E+01    1.7219E+01    1.2566E+01    7.0055E+01    5.0527E+01    1.4452E+01    4.4949E+00    1.6351E+01    6.3986E+00    7.4582E+00   
 3.1563E+02    4.4488E+01    5.5009E+01    2.0704E+01    1.7273E+01    1.2597E+01    7.0052E+01    5.0536E+01    1.4452E+01    4.4949E+00    1.6311E+01    6.4291E+00    7.3443E+00   
 3.1614E+02    4.4511E+01    5.5017E+01    2.0705E+01    1.7359E+01    1.2553E+01    7.0051E+01    5.0522E+01    1.4423E+01    4.4949E+00    1.6433E+01    6.5920E+00    7.4015E+00   
 3.1672E+02    4.4504E+01    5.5034E+01    2.0892E+01    1.7596E+01    1.2513E+01    7.0051E+01    5.0525E+01    1.4442E+01    4.4949E+00    1.6351E+01    6.4240E+00    7.3729E+00   
 3.1723E+02    4.4523E+01    5.5017E+01    2.0860E+01    1.7596E+01    1.2490E+01    7.0058E+01    5.0511E+01    1.4412E+01    4.4949E+00    1.6311E+01    6.4393E+00    7.3729E+00   
 3.1773E+02    4.4523E+01    5.5018E+01    2.0735E+01    1.7565E+01    1.2488E+01    7.0050E+01    5.0487E+01    1.4412E+01    4.4949E+00    1.6331E+01    6.4648E+00    7.3729E+00   
 3.1824E+02    4.4527E+01    5.5040E+01    2.0585E+01    1.7454E+01    1.2472E+01    7.0053E+01    5.0496E+01    1.4406E+01    4.4949E+00    1.6372E+01    6.5157E+00    7.4015E+00   
 3.1881E+02    4.4517E+01    5.5020E+01    2.0585E+01    1.7464E+01    1.2466E+01    7.0021E+01    5.0493E+01    1.4390E+01    4.4949E+00    1.6331E+01    6.4037E+00    7.3729E+00   
 3.1931E+02    4.4500E+01    5.5005E+01    2.0465E+01    1.7471E+01    1.2461E+01    7.0020E+01    5.0485E+01    1.4381E+01    4.4949E+00    1.6270E+01    6.5259E+00    7.3729E+00   
 3.1982E+02    4.4521E+01    5.5028E+01    2.0401E+01    1.7395E+01    1.2451E+01    7.0020E+01    5.0489E+01    1.4387E+01    4.4949E+00    1.6290E+01    6.5309E+00    7.3729E+00   
 3.2032E+02    4.4506E+01    5.5017E+01    2.0413E+01    1.7395E+01    1.2459E+01    7.0040E+01    5.0489E+01    1.4388E+01    4.4949E+00    1.6270E+01    6.5564E+00    7.4582E+00   
 3.2093E+02    4.4503E+01    5.5018E+01    2.0348E+01    1.7392E+01    1.2393E+01    7.0040E+01    5.0481E+01    1.4406E+01    4.4745E+00    1.6412E+01    6.3986E+00    7.4015E+00   
 3.2143E+02    4.4498E+01    5.5005E+01    2.0397E+01    1.7438E+01    1.2393E+01    7.0043E+01    5.0492E+01    1.4404E+01    4.4745E+00    1.6270E+01    6.5920E+00    7.3443E+00   
 3.2194E+02    4.4480E+01    5.5009E+01    2.0381E+01    1.7346E+01    1.2331E+01    7.0050E+01    5.0465E+01    1.4388E+01    4.4949E+00    1.6270E+01    6.5819E+00    7.4015E+00   
 3.2245E+02    4.4474E+01    5.5009E+01    2.0457E+01    1.7402E+01    1.2319E+01    7.0049E+01    5.0493E+01    1.4391E+01    4.4745E+00    1.6433E+01    6.4648E+00    7.4299E+00   
 3.2300E+02    4.4492E+01    5.4999E+01    2.0481E+01    1.7314E+01    1.2302E+01    7.0049E+01    5.0493E+01    1.4401E+01    4.4949E+00    1.6331E+01    6.4139E+00    7.3443E+00   
 3.2350E+02    4.4492E+01    5.5011E+01    2.0521E+01    1.7314E+01    1.2304E+01    7.0059E+01    5.0493E+01    1.4416E+01    4.4949E+00    1.6290E+01    6.5666E+00    7.4015E+00   
 3.2401E+02    4.4500E+01    5.5013E+01    2.0518E+01    1.7202E+01    1.2275E+01    7.0064E+01    5.0473E+01    1.4417E+01    4.4949E+00    1.6372E+01    6.4088E+00    7.3729E+00   
 3.2451E+02    4.4503E+01    5.5021E+01    2.0518E+01    1.7302E+01    1.2275E+01    7.0063E+01    5.0491E+01    1.4421E+01    4.4745E+00    1.6412E+01    6.4902E+00    7.3729E+00   
 3.2510E+02    4.4501E+01    5.5010E+01    2.0419E+01    1.7293E+01    1.2286E+01    7.0050E+01    5.0470E+01    1.4405E+01    4.4949E+00    1.6331E+01    6.4342E+00    7.4015E+00   
 3.2560E+02    4.4515E+01    5.5010E+01    2.0374E+01    1.7274E+01    1.2290E+01    7.0055E+01    5.0485E+01    1.4407E+01    4.4949E+00    1.6372E+01    6.5666E+00    7.3443E+00   
 3.2611E+02    4.4516E+01    5.5003E+01    2.0384E+01    1.7092E+01    1.2296E+01    7.0055E+01    5.0485E+01    1.4417E+01    4.4949E+00    1.6250E+01    6.5819E+00    7.3729E+00   
 3.2661E+02    4.4516E+01    5.4992E+01    2.0349E+01    1.7092E+01    1.2310E+01    7.0065E+01    5.0485E+01    1.4417E+01    4.4949E+00    1.6270E+01    6.4800E+00    7.4015E+00   
 3.2720E+02    4.4502E+01    5.5005E+01    2.0367E+01    1.7227E+01    1.2338E+01    7.0069E+01    5.0459E+01    1.4389E+01    4.4949E+00    1.6331E+01    6.4291E+00    7.3443E+00   
 3.2770E+02    4.4512E+01    5.4980E+01    2.0440E+01    1.7180E+01    1.2338E+01    7.0060E+01    5.0453E+01    1.4387E+01    4.4949E+00    1.6331E+01    6.4190E+00    7.3443E+00   
 3.2821E+02    4.4500E+01    5.4980E+01    2.0440E+01    1.7139E+01    1.2327E+01    7.0034E+01    5.0455E+01    1.4371E+01    4.4745E+00    1.6392E+01    6.6022E+00    7.3729E+00   
 3.2871E+02    4.4516E+01    5.5013E+01    2.0447E+01    1.7072E+01    1.2271E+01    7.0060E+01    5.0466E+01    1.4376E+01    4.4745E+00    1.6331E+01    6.3935E+00    7.3729E+00   
 3.2931E+02    4.4512E+01    5.5003E+01    2.0541E+01    1.7165E+01    1.2271E+01    7.0054E+01    5.0458E+01    1.4375E+01    4.4745E+00    1.6270E+01    6.5615E+00    7.3729E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.2982E+02    4.4529E+01    5.5005E+01    2.0516E+01    1.7165E+01    1.2301E+01    7.0054E+01    5.0458E+01    1.4378E+01    4.4949E+00    1.6433E+01    6.3782E+00    7.4299E+00   
 3.3032E+02    4.4514E+01    5.4994E+01    2.0473E+01    1.7141E+01    1.2288E+01    7.0060E+01    5.0458E+01    1.4358E+01    4.4949E+00    1.6392E+01    6.6022E+00    7.3729E+00   
 3.3083E+02    4.4511E+01    5.5005E+01    2.0453E+01    1.7202E+01    1.2288E+01    7.0061E+01    5.0457E+01    1.4364E+01    4.4745E+00    1.6351E+01    6.5055E+00    7.4015E+00   
 3.3138E+02    4.4506E+01    5.4995E+01    2.0453E+01    1.7098E+01    1.2242E+01    7.0085E+01    5.0464E+01    1.4364E+01    4.4745E+00    1.6433E+01    6.5819E+00    7.4015E+00   
