# Run number  1 on Tue 2026-06-02T09:06:21 BST
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.1208E-01    2.4301E+01    2.4361E+01    2.4299E+01    2.4046E+01    2.3188E+01    2.4085E+01    2.4004E+01    2.3904E+01    6.5557E+00    6.6397E+00   -7.1983E-01    9.9092E+00   
 8.6055E-01    2.4301E+01    2.4386E+01    2.4299E+01    2.4058E+01    2.3188E+01    2.4081E+01    2.4024E+01    2.3906E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 1.3748E+00    2.4296E+01    2.4362E+01    2.4291E+01    2.4062E+01    2.3173E+01    2.4059E+01    2.4008E+01    2.3889E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 1.8750E+00    2.4291E+01    2.4389E+01    2.4279E+01    2.4064E+01    2.3179E+01    2.4070E+01    2.4009E+01    2.3883E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0016E+01   
 2.3753E+00    2.4315E+01    2.4405E+01    2.4274E+01    2.4080E+01    2.3161E+01    2.4054E+01    2.3990E+01    2.3867E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 2.8755E+00    2.4321E+01    2.4388E+01    2.4285E+01    2.4079E+01    2.3163E+01    2.4064E+01    2.3981E+01    2.3871E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 3.3759E+00    2.4337E+01    2.4391E+01    2.4300E+01    2.4097E+01    2.3163E+01    2.4038E+01    2.3989E+01    2.3883E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 3.8761E+00    2.4328E+01    2.4402E+01    2.4294E+01    2.4088E+01    2.3176E+01    2.4041E+01    2.3989E+01    2.3876E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 4.3763E+00    2.4337E+01    2.4396E+01    2.4296E+01    2.4103E+01    2.3145E+01    2.4034E+01    2.3974E+01    2.3865E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 4.8766E+00    2.4328E+01    2.4396E+01    2.4299E+01    2.4103E+01    2.3156E+01    2.4034E+01    2.3986E+01    2.3865E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 5.3769E+00    2.4335E+01    2.4409E+01    2.4317E+01    2.4110E+01    2.3146E+01    2.4053E+01    2.3972E+01    2.3856E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 5.8771E+00    2.4335E+01    2.4414E+01    2.4317E+01    2.4108E+01    2.3146E+01    2.4039E+01    2.3980E+01    2.3861E+01    6.5557E+00    6.6193E+00   -7.2492E-01    1.0121E+01   
 6.3774E+00    2.4334E+01    2.4414E+01    2.4308E+01    2.4127E+01    2.3176E+01    2.4051E+01    2.3996E+01    2.3885E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 6.8777E+00    2.4344E+01    2.4430E+01    2.4312E+01    2.4113E+01    2.3171E+01    2.4052E+01    2.4002E+01    2.3881E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0016E+01   
 7.3780E+00    2.4344E+01    2.4430E+01    2.4304E+01    2.4113E+01    2.3189E+01    2.4067E+01    2.3996E+01    2.3897E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 7.8783E+00    2.4332E+01    2.4408E+01    2.4303E+01    2.4120E+01    2.3191E+01    2.4077E+01    2.4012E+01    2.3898E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 8.3786E+00    2.4332E+01    2.4419E+01    2.4303E+01    2.4105E+01    2.3207E+01    2.4090E+01    2.4028E+01    2.3910E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 8.8835E+00    2.4340E+01    2.4419E+01    2.4306E+01    2.4110E+01    2.3203E+01    2.4101E+01    2.4010E+01    2.3919E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 9.3841E+00    2.4345E+01    2.4420E+01    2.4309E+01    2.4116E+01    2.3228E+01    2.4106E+01    2.4029E+01    2.3927E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 9.8844E+00    2.4351E+01    2.4420E+01    2.4322E+01    2.4116E+01    2.3231E+01    2.4106E+01    2.4041E+01    2.3927E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 1.0385E+01    2.4339E+01    2.4415E+01    2.4330E+01    2.4100E+01    2.3225E+01    2.4113E+01    2.4037E+01    2.3925E+01    6.5557E+00    6.6397E+00   -7.1983E-01    9.9092E+00   
 1.0968E+01    2.4340E+01    2.4403E+01    2.4308E+01    2.4102E+01    2.3233E+01    2.4109E+01    2.4051E+01    2.3928E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 1.1468E+01    2.4340E+01    2.4411E+01    2.4308E+01    2.4108E+01    2.3233E+01    2.4113E+01    2.4051E+01    2.3948E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 1.1969E+01    2.4347E+01    2.4410E+01    2.4306E+01    2.4105E+01    2.3223E+01    2.4122E+01    2.4052E+01    2.3938E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 1.2469E+01    2.4339E+01    2.4410E+01    2.4298E+01    2.4100E+01    2.3227E+01    2.4122E+01    2.4045E+01    2.3940E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 1.3040E+01    2.4341E+01    2.4412E+01    2.4298E+01    2.4100E+01    2.3226E+01    2.4122E+01    2.4050E+01    2.3940E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0016E+01   
 1.3540E+01    2.4343E+01    2.4418E+01    2.4306E+01    2.4110E+01    2.3237E+01    2.4134E+01    2.4040E+01    2.3922E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 1.4041E+01    2.4343E+01    2.4401E+01    2.4306E+01    2.4105E+01    2.3237E+01    2.4118E+01    2.4040E+01    2.3950E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 1.4541E+01    2.4358E+01    2.4432E+01    2.4319E+01    2.4118E+01    2.3222E+01    2.4133E+01    2.4057E+01    2.3952E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 1.5145E+01    2.4362E+01    2.4425E+01    2.4327E+01    2.4120E+01    2.3234E+01    2.4132E+01    2.4048E+01    2.3944E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 1.5645E+01    2.4382E+01    2.4433E+01    2.4337E+01    2.4121E+01    2.3248E+01    2.4126E+01    2.4042E+01    2.3929E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 1.6146E+01    2.4377E+01    2.4433E+01    2.4337E+01    2.4121E+01    2.3241E+01    2.4126E+01    2.4055E+01    2.3929E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 1.6646E+01    2.4377E+01    2.4433E+01    2.4319E+01    2.4114E+01    2.3244E+01    2.4134E+01    2.4070E+01    2.3948E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 1.7233E+01    2.4379E+01    2.4447E+01    2.4346E+01    2.4156E+01    2.3253E+01    2.4123E+01    2.4058E+01    2.3942E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0121E+01   
 1.7733E+01    2.4395E+01    2.4456E+01    2.4346E+01    2.4131E+01    2.3253E+01    2.4151E+01    2.4058E+01    2.3950E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 1.8234E+01    2.4384E+01    2.4439E+01    2.4358E+01    2.4112E+01    2.3252E+01    2.4135E+01    2.4054E+01    2.3949E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 1.8734E+01    2.4375E+01    2.4439E+01    2.4353E+01    2.4112E+01    2.3261E+01    2.4135E+01    2.4053E+01    2.3949E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 1.9329E+01    2.4383E+01    2.4444E+01    2.4355E+01    2.4120E+01    2.3254E+01    2.4146E+01    2.4062E+01    2.3943E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0121E+01   
 1.9829E+01    2.4359E+01    2.4429E+01    2.4362E+01    2.4102E+01    2.3264E+01    2.4139E+01    2.4059E+01    2.3961E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 2.0330E+01    2.4375E+01    2.4448E+01    2.4378E+01    2.4115E+01    2.3279E+01    2.4145E+01    2.4066E+01    2.3969E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 2.0830E+01    2.4375E+01    2.4454E+01    2.4353E+01    2.4101E+01    2.3266E+01    2.4149E+01    2.4066E+01    2.3959E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0121E+01   
 2.1417E+01    2.4375E+01    2.4444E+01    2.4317E+01    2.4084E+01    2.3259E+01    2.4149E+01    2.4073E+01    2.3971E+01    6.5557E+00    6.6193E+00   -7.2492E-01    1.0225E+01   
 2.1918E+01    2.4368E+01    2.4444E+01    2.4314E+01    2.4094E+01    2.3283E+01    2.4149E+01    2.4073E+01    2.3954E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 2.2418E+01    2.4384E+01    2.4450E+01    2.4325E+01    2.4110E+01    2.3296E+01    2.4164E+01    2.4084E+01    2.3970E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 2.2919E+01    2.4380E+01    2.4448E+01    2.4332E+01    2.4102E+01    2.3292E+01    2.4161E+01    2.4066E+01    2.3967E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 2.3514E+01    2.4375E+01    2.4453E+01    2.4283E+01    2.4079E+01    2.3271E+01    2.4167E+01    2.4093E+01    2.3980E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 2.4014E+01    2.4375E+01    2.4452E+01    2.4283E+01    2.4083E+01    2.3271E+01    2.4152E+01    2.4093E+01    2.3970E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 2.4514E+01    2.4366E+01    2.4429E+01    2.4287E+01    2.4048E+01    2.3263E+01    2.4153E+01    2.4075E+01    2.3965E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 2.5015E+01    2.4348E+01    2.4429E+01    2.4268E+01    2.4048E+01    2.3271E+01    2.4153E+01    2.4077E+01    2.3953E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 2.5586E+01    2.4352E+01    2.4447E+01    2.4304E+01    2.4056E+01    2.3294E+01    2.4154E+01    2.4089E+01    2.3969E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 2.6086E+01    2.4362E+01    2.4442E+01    2.4297E+01    2.4050E+01    2.3281E+01    2.4179E+01    2.4084E+01    2.3970E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0016E+01   
 2.6587E+01    2.4346E+01    2.4432E+01    2.4281E+01    2.4041E+01    2.3281E+01    2.4182E+01    2.4084E+01    2.3979E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0121E+01   
 2.7087E+01    2.4356E+01    2.4420E+01    2.4288E+01    2.4054E+01    2.3283E+01    2.4179E+01    2.4098E+01    2.3964E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 2.7691E+01    2.4374E+01    2.4442E+01    2.4293E+01    2.4038E+01    2.3302E+01    2.4176E+01    2.4092E+01    2.3986E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 2.8191E+01    2.4365E+01    2.4442E+01    2.4301E+01    2.4038E+01    2.3306E+01    2.4176E+01    2.4110E+01    2.3986E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 2.8691E+01    2.4360E+01    2.4443E+01    2.4305E+01    2.4048E+01    2.3316E+01    2.4191E+01    2.4106E+01    2.4001E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 2.9191E+01    2.4368E+01    2.4438E+01    2.4284E+01    2.4041E+01    2.3311E+01    2.4195E+01    2.4112E+01    2.3995E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 2.9763E+01    2.4352E+01    2.4421E+01    2.4269E+01    2.4034E+01    2.3311E+01    2.4196E+01    2.4125E+01    2.3998E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 3.0263E+01    2.4339E+01    2.4400E+01    2.4278E+01    2.4032E+01    2.3308E+01    2.4195E+01    2.4125E+01    2.4006E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 3.0763E+01    2.4355E+01    2.4433E+01    2.4281E+01    2.4037E+01    2.3321E+01    2.4189E+01    2.4126E+01    2.4001E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 3.1263E+01    2.4357E+01    2.4433E+01    2.4270E+01    2.4037E+01    2.3313E+01    2.4189E+01    2.4101E+01    2.4001E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 3.1859E+01    2.4359E+01    2.4432E+01    2.4282E+01    2.4030E+01    2.3332E+01    2.4186E+01    2.4128E+01    2.3993E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0225E+01   
 3.2359E+01    2.4343E+01    2.4421E+01    2.4292E+01    2.4040E+01    2.3316E+01    2.4200E+01    2.4111E+01    2.3992E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 3.2860E+01    2.4343E+01    2.4426E+01    2.4292E+01    2.4039E+01    2.3316E+01    2.4201E+01    2.4111E+01    2.4002E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0016E+01   
 3.3360E+01    2.4353E+01    2.4432E+01    2.4283E+01    2.4025E+01    2.3329E+01    2.4200E+01    2.4114E+01    2.3991E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 3.3948E+01    2.4368E+01    2.4422E+01    2.4278E+01    2.4030E+01    2.3316E+01    2.4194E+01    2.4111E+01    2.4008E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 3.4448E+01    2.4373E+01    2.4422E+01    2.4286E+01    2.4030E+01    2.3302E+01    2.4178E+01    2.4109E+01    2.3987E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 3.4948E+01    2.4359E+01    2.4431E+01    2.4283E+01    2.4031E+01    2.3303E+01    2.4184E+01    2.4103E+01    2.3987E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 3.5449E+01    2.4337E+01    2.4404E+01    2.4292E+01    2.4015E+01    2.3300E+01    2.4167E+01    2.4083E+01    2.3977E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 3.6044E+01    2.4337E+01    2.4396E+01    2.4292E+01    2.4026E+01    2.3300E+01    2.4161E+01    2.4092E+01    2.3978E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 3.6544E+01    2.4341E+01    2.4403E+01    2.4325E+01    2.4010E+01    2.3292E+01    2.4167E+01    2.4092E+01    2.3975E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0121E+01   
 3.7044E+01    2.4352E+01    2.4417E+01    2.4318E+01    2.4007E+01    2.3287E+01    2.4156E+01    2.4081E+01    2.3974E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 3.7544E+01    2.4342E+01    2.4417E+01    2.4348E+01    2.4007E+01    2.3268E+01    2.4140E+01    2.4085E+01    2.3958E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0016E+01   
 3.8148E+01    2.4344E+01    2.4412E+01    2.4375E+01    2.4000E+01    2.3284E+01    2.4149E+01    2.4069E+01    2.3957E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 3.8648E+01    2.4341E+01    2.4419E+01    2.4365E+01    2.4014E+01    2.3277E+01    2.4142E+01    2.4070E+01    2.3965E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 3.9149E+01    2.4341E+01    2.4409E+01    2.4365E+01    2.3995E+01    2.3277E+01    2.4153E+01    2.4070E+01    2.3962E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0121E+01   
 3.9649E+01    2.4340E+01    2.4409E+01    2.4369E+01    2.4003E+01    2.3279E+01    2.4140E+01    2.4072E+01    2.3952E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 4.0244E+01    2.4351E+01    2.4435E+01    2.4353E+01    2.4019E+01    2.3290E+01    2.4154E+01    2.4065E+01    2.3948E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 4.0744E+01    2.4363E+01    2.4435E+01    2.4370E+01    2.4019E+01    2.3275E+01    2.4154E+01    2.4071E+01    2.3964E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 4.1245E+01    2.4347E+01    2.4428E+01    2.4351E+01    2.3980E+01    2.3280E+01    2.4146E+01    2.4056E+01    2.3964E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0121E+01   
 4.1745E+01    2.4349E+01    2.4421E+01    2.4357E+01    2.3998E+01    2.3279E+01    2.4158E+01    2.4072E+01    2.3956E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0121E+01   
 4.2316E+01    2.4349E+01    2.4413E+01    2.4357E+01    2.3996E+01    2.3279E+01    2.4148E+01    2.4076E+01    2.3966E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 4.2817E+01    2.4344E+01    2.4424E+01    2.4370E+01    2.4000E+01    2.3286E+01    2.4149E+01    2.4076E+01    2.3954E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0225E+01   
 4.3317E+01    2.4348E+01    2.4409E+01    2.4362E+01    2.3999E+01    2.3275E+01    2.4151E+01    2.4064E+01    2.3958E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 4.3817E+01    2.4344E+01    2.4409E+01    2.4369E+01    2.3999E+01    2.3275E+01    2.4151E+01    2.4072E+01    2.3958E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 4.4445E+01    2.4346E+01    2.4428E+01    2.4344E+01    2.3993E+01    2.3266E+01    2.4124E+01    2.4057E+01    2.3955E+01    6.5557E+00    6.6397E+00   -7.2492E-01    1.0225E+01   
 4.4945E+01    2.4351E+01    2.4414E+01    2.4353E+01    2.3998E+01    2.3266E+01    2.4134E+01    2.4061E+01    2.3939E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 4.5446E+01    2.4351E+01    2.4409E+01    2.4353E+01    2.4001E+01    2.3266E+01    2.4147E+01    2.4061E+01    2.3939E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 4.5946E+01    2.4343E+01    2.4419E+01    2.4331E+01    2.3985E+01    2.3261E+01    2.4137E+01    2.4047E+01    2.3958E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 4.6517E+01    2.4361E+01    2.4440E+01    2.4356E+01    2.3970E+01    2.3261E+01    2.4134E+01    2.4062E+01    2.3937E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 4.7017E+01    2.4372E+01    2.4440E+01    2.4336E+01    2.3970E+01    2.3254E+01    2.4134E+01    2.4053E+01    2.3943E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 4.7518E+01    2.4371E+01    2.4449E+01    2.4350E+01    2.3977E+01    2.3252E+01    2.4126E+01    2.4055E+01    2.3943E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0121E+01   
 4.8018E+01    2.4371E+01    2.4437E+01    2.4356E+01    2.3989E+01    2.3262E+01    2.4120E+01    2.4048E+01    2.3941E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 4.8613E+01    2.4378E+01    2.4439E+01    2.4356E+01    2.3976E+01    2.3262E+01    2.4115E+01    2.4049E+01    2.3938E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 4.9114E+01    2.4347E+01    2.4442E+01    2.4353E+01    2.3984E+01    2.3259E+01    2.4127E+01    2.4049E+01    2.3938E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0121E+01   
 4.9614E+01    2.4364E+01    2.4439E+01    2.4355E+01    2.3987E+01    2.3270E+01    2.4148E+01    2.4051E+01    2.3940E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 5.0114E+01    2.4378E+01    2.4439E+01    2.4361E+01    2.3987E+01    2.3260E+01    2.4148E+01    2.4054E+01    2.3940E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 5.0694E+01    2.4346E+01    2.4418E+01    2.4324E+01    2.3975E+01    2.3282E+01    2.4137E+01    2.4059E+01    2.3940E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 5.1194E+01    2.4360E+01    2.4429E+01    2.4308E+01    2.3970E+01    2.3267E+01    2.4127E+01    2.4052E+01    2.3948E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 5.1694E+01    2.4360E+01    2.4426E+01    2.4308E+01    2.3981E+01    2.3267E+01    2.4135E+01    2.4052E+01    2.3931E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 5.2195E+01    2.4332E+01    2.4418E+01    2.4319E+01    2.3985E+01    2.3260E+01    2.4124E+01    2.4065E+01    2.3940E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 5.2790E+01    2.4349E+01    2.4427E+01    2.4308E+01    2.3982E+01    2.3268E+01    2.4124E+01    2.4058E+01    2.3943E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0121E+01   
 5.3290E+01    2.4352E+01    2.4427E+01    2.4306E+01    2.3982E+01    2.3261E+01    2.4124E+01    2.4050E+01    2.3943E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 5.3790E+01    2.4346E+01    2.4427E+01    2.4300E+01    2.3971E+01    2.3259E+01    2.4127E+01    2.4036E+01    2.3933E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 5.4291E+01    2.4346E+01    2.4436E+01    2.4299E+01    2.3984E+01    2.3256E+01    2.4133E+01    2.4050E+01    2.3934E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0121E+01   
 5.4862E+01    2.4344E+01    2.4420E+01    2.4299E+01    2.3992E+01    2.3241E+01    2.4115E+01    2.4035E+01    2.3919E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 5.5363E+01    2.4341E+01    2.4422E+01    2.4290E+01    2.3988E+01    2.3242E+01    2.4115E+01    2.4035E+01    2.3917E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 5.5863E+01    2.4353E+01    2.4422E+01    2.4287E+01    2.3979E+01    2.3229E+01    2.4081E+01    2.4026E+01    2.3901E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 5.6363E+01    2.4344E+01    2.4430E+01    2.4276E+01    2.3979E+01    2.3236E+01    2.4081E+01    2.4010E+01    2.3901E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0225E+01   
 5.6958E+01    2.4345E+01    2.4430E+01    2.4279E+01    2.3978E+01    2.3218E+01    2.4092E+01    2.4013E+01    2.3898E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0225E+01   
 5.7459E+01    2.4353E+01    2.4399E+01    2.4268E+01    2.3997E+01    2.3229E+01    2.4107E+01    2.4005E+01    2.3906E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 5.7959E+01    2.4353E+01    2.4430E+01    2.4268E+01    2.4010E+01    2.3229E+01    2.4105E+01    2.4005E+01    2.3901E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 5.8459E+01    2.4333E+01    2.4410E+01    2.4262E+01    2.4004E+01    2.3237E+01    2.4082E+01    2.4020E+01    2.3905E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 5.9031E+01    2.4343E+01    2.4404E+01    2.4256E+01    2.4012E+01    2.3246E+01    2.4112E+01    2.4048E+01    2.3915E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 5.9531E+01    2.4332E+01    2.4404E+01    2.4257E+01    2.4012E+01    2.3257E+01    2.4128E+01    2.4059E+01    2.3931E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 6.0032E+01    2.4331E+01    2.4411E+01    2.4266E+01    2.4005E+01    2.3247E+01    2.4133E+01    2.4037E+01    2.3935E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0016E+01   
 6.0532E+01    2.4331E+01    2.4417E+01    2.4266E+01    2.4012E+01    2.3231E+01    2.4100E+01    2.4029E+01    2.3924E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 6.1127E+01    2.4341E+01    2.4414E+01    2.4260E+01    2.4013E+01    2.3243E+01    2.4102E+01    2.4029E+01    2.3915E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0225E+01   
 6.1627E+01    2.4335E+01    2.4423E+01    2.4264E+01    2.4018E+01    2.3229E+01    2.4092E+01    2.4007E+01    2.3900E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0121E+01   
 6.2128E+01    2.4340E+01    2.4423E+01    2.4269E+01    2.4013E+01    2.3218E+01    2.4092E+01    2.4002E+01    2.3904E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0016E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Ic (amp)      Qc (l/min)    
 6.2628E+01    2.4354E+01    2.4433E+01    2.4267E+01    2.4013E+01    2.3224E+01    2.4098E+01    2.4024E+01    2.3904E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0121E+01   
 6.3199E+01    2.4351E+01    2.4428E+01    2.4257E+01    2.3998E+01    2.3231E+01    2.4083E+01    2.4018E+01    2.3896E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0121E+01   
 6.3700E+01    2.4351E+01    2.4419E+01    2.4257E+01    2.4007E+01    2.3227E+01    2.4099E+01    2.4028E+01    2.3906E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 6.4200E+01    2.4349E+01    2.4428E+01    2.4268E+01    2.3999E+01    2.3227E+01    2.4097E+01    2.4028E+01    2.3896E+01    6.5557E+00    6.6193E+00   -7.1983E-01    1.0016E+01   
 6.4700E+01    2.4337E+01    2.4416E+01    2.4277E+01    2.4018E+01    2.3225E+01    2.4094E+01    2.4033E+01    2.3894E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0016E+01   
 6.5312E+01    2.4341E+01    2.4426E+01    2.4250E+01    2.4008E+01    2.3220E+01    2.4083E+01    2.4011E+01    2.3897E+01    6.5557E+00    6.6397E+00   -7.1983E-01    1.0016E+01   
